x,y,seq,shape
498.7,628.2,11,3120
494.5,630.7,12,3121
495.0,630.6,13,3121
579.0,568.0,1,3123
580.0,573.2,2,3123
579.9748,563.3139,3,3123
579.0,568.0,4,3123
577.2,579.1,1,3125
576.3,577.0,2,3125
568.9,571.8,3,3126
565.1,571.7,4,3126
569.1,571.7,5,3126
579.3,568.0,1,3128
580.0,572.8,2,3128
579.9748,563.57666,3,3128
579.3,568.0,4,3128
579.5,568.0,1,3130
580.0,572.4,2,3130
579.9748,563.83936,3,3130
579.5,568.0,4,3130
579.8,568.0,1,3132
580.1,571.7,2,3132
580.0,564.1,3,3132
579.8,568.0,4,3132
413.7,663.0,1,3134
410.0,662.2,2,3134
405.4,671.3,3,3134
398.2,675.0,4,3134
404.9,689.8,5,3135
402.7,687.4,6,3135
406.4,681.4,7,3136
406.4,683.4,8,3136
416.4,656.6,9,3137
417.4,651.4,10,3137
391.2,675.0,1,3139
394.4,678.7,2,3139
391.3,693.4,3,3139
395.3,695.6,4,3139
395.3,674.9,5,3139
391.57532,669.7361,6,3139
391.2,675.0,7,3139
236.42284,744.1141,1,3141
247.4,745.1,2,3141
244.8,752.5,3,3141
251.2,759.1,4,3141
254.9,753.6,5,3141
258.6,755.3,6,3141
256.7,763.5,7,3141
266.0,766.4,8,3141
268.7,748.8,9,3141
275.2,741.4,10,3141
277.1,729.8,11,3141
281.9,726.6,12,3142
279.5,711.9,13,3142
294.0,686.1,14,3142
292.2,678.7,15,3142
295.5,676.3,16,3142
296.8,675.0,17,3143
294.2,675.0,18,3143
291.8,678.4,19,3144
288.1,685.2,20,3144
282.5,686.1,21,3144
263.2,745.1,22,3145
266.9,737.7,23,3145
263.9,730.3,24,3145
279.2,689.8,25,3146
280.8,688.2,26,3146
284.2,689.8,27,3147
286.0,693.4,28,3147
282.8,697.1,29,3147
281.1,756.1,30,3148
276.9,756.1,31,3148
266.0,773.7,32,3149
266.0,768.0,33,3149
269.7,769.0,34,3149
0.0,849.522,1,3151
7.3,855.7,2,3151
6.9,859.4,3,3151
11.8,859.4,4,3152
7.7,855.7,5,3152
11.1,846.6,6,3152
18.5,856.4,7,3152
22.5,852.0,8,3152
19.5,848.4,9,3152
22.2,846.0,10,3152
25.9,848.0,11,3152
23.1,837.3,12,3152
25.9,832.5,13,3152
38.2,841.0,14,3153
44.3,834.9,15,3153
50.0,837.3,16,3153
36.9,851.0,17,3153
27.6,855.7,18,3153
22.2,864.4,19,3153
14.8,865.9,20,3153
4.4,881.6,21,3153
0.0,882.4,22,3153
29.0,826.2,23,3154
26.0,822.5,24,3154
40.6,813.1,25,3154
73.9,801.9,26,3154
107.1,798.0,27,3154
136.7,782.9,28,3154
144.6,785.7,29,3155
140.4,784.6,30,3155
129.3,791.7,31,3156
125.1,796.7,32,3156
125.6,810.2,33,3157
121.9,813.9,34,3157
114.5,814.0,35,3157
110.8,809.7,36,3157
107.5,811.5,37,3157
109.4,807.8,38,3157
88.7,832.3,39,3158
81.3,836.0,40,3158
77.6,828.6,41,3158
74.0,829.9,42,3158
74.9,826.2,43,3158
70.2,836.4,44,3159
58.9,841.0,45,3159
52.9,841.0,46,3160
55.4,838.6,47,3160
59.1,834.9,48,3161
73.8,829.9,49,3161
77.6,823.2,50,3162
79.8,818.9,51,3162
77.0,815.2,52,3163
73.9,812.3,53,3163
70.2,814.8,54,3163
62.8,813.9,55,3164
56.8,815.2,56,3164
51.7,823.9,57,3164
48.0,820.6,58,3164
35.9,822.5,59,3164
46.7,826.2,60,3164
48.0,833.2,61,3165
44.8,829.9,62,3165
40.6,829.0,63,3166
29.6,832.5,64,3166
70.2,810.6,65,3167
72.9,811.5,66,3167
107.1,805.5,67,3168
107.1,811.3,68,3168
99.7,817.4,69,3168
88.7,812.7,70,3168
85.0,805.0,71,3168
78.2,815.2,72,3168
118.2,799.1,73,3169
112.1,804.1,74,3169
125.6,805.0,75,3169
123.2,800.4,76,3169
140.4,779.6,77,3170
162.5,772.0,78,3170
192.1,735.3,79,3170
192.1,774.3,80,3171
194.5,782.0,81,3171
190.8,804.1,82,3171
191.1,837.3,83,3171
194.5,852.0,84,3171
195.8,900.0,85,3171
193.4,730.3,86,3172
189.7,719.3,87,3172
189.7,682.4,88,3172
182.3,660.2,89,3172
179.7,630.7,90,3172
182.1,619.7,91,3172
174.1,616.0,92,3172
177.3,612.5,93,3172
195.7,616.0,94,3173
195.8,612.6,95,3173
205.3,612.3,96,3173
199.5,606.7,97,3173
195.8,612.3,98,3173
192.2,601.2,99,3173
187.2,597.5,100,3173
192.1,590.7,101,3173
195.8,590.6,102,3173
199.5,603.4,103,3173
201.0,590.2,104,3173
205.5,586.5,105,3173
203.6,582.8,106,3173
208.8,571.7,107,3173
214.3,569.2,108,3173
217.2,571.7,109,3173
210.6,581.6,110,3173
206.1,601.2,111,3173
211.9,601.2,112,3173
214.3,591.8,113,3173
215.8,604.9,114,3173
225.3,622.6,115,3174
225.3,626.6,116,3174
225.3,618.8,117,3175
232.7,620.7,118,3175
239.9,612.3,119,3175
243.8,614.2,120,3175
251.2,608.9,121,3175
259.8,623.4,122,3176
273.4,604.9,123,3176
450.5,652.9,1,3178
467.1,660.2,2,3178
467.3,656.6,3,3178
458.1,656.0,4,3178
450.7,647.9,5,3178
447.0,649.0,6,3178
365.6,693.4,1,3180
369.4,715.6,2,3180
371.2,700.8,3,3180
365.8,697.1,4,3180
365.71655,689.19543,5,3180
365.6,693.4,6,3180
306.61087,726.46027,1,3182
306.6,732.1,2,3182
306.4,726.6,3,3182
344.8,723.0,1,3184
343.8,719.3,2,3184
339.8,715.6,3,3185
338.8,708.2,4,3185
502.7,634.4,1,3187
501.4,634.4,2,3187
509.7,641.8,3,3188
509.8,639.0,4,3188
498.7044,637.6689,1,3190
499.7,638.1,2,3190
502.4,646.2,3,3191
501.9,641.8,4,3191
498.7044,637.44604,1,3193
500.2,638.1,2,3193
502.4,646.5,3,3194
501.6,641.8,4,3194
498.7044,637.2231,1,3196
500.7,638.1,2,3196
502.4,646.9,3,3197
501.3,641.8,4,3197
498.7044,637.8918,1,3199
499.2,638.1,2,3199
509.8,649.0,3,3200
509.8,649.5,4,3200
502.4,645.8,5,3201
502.2,641.8,6,3201
506.3,645.5,7,3201
328.4,723.0,1,3203
326.3,737.7,2,3203
328.8,738.5,3,3203
329.2,726.6,4,3203
332.8,723.0,5,3203
328.7755,717.465,6,3203
328.4,723.0,7,3203
372.0,711.9,1,3205
373.1,717.2,2,3205
373.10477,706.60785,3,3205
372.0,711.9,4,3205
372.2,711.9,1,3207
373.1,716.9,2,3207
373.10477,706.9257,3,3207
372.2,711.9,4,3207
372.5,711.9,1,3209
373.1,716.5,2,3209
373.10477,707.24335,3,3209
372.5,711.9,4,3209
372.7,711.9,1,3211
373.1,716.2,2,3211
373.10477,707.56116,3,3211
372.7,711.9,4,3211
351.5,719.3,1,3213
350.4,719.3,2,3213
355.4,723.0,3,3214
354.6,722.2,4,3214
351.2,719.3,1,3216
350.7,719.3,2,3216
355.1,723.0,3,3217
354.6,722.5,4,3217
218.0,739.1,1,3219
210.6,748.4,2,3219
201.8,752.5,3,3219
218.8,737.7,4,3220
221.6,731.4,5,3220
222.1,730.3,6,3221
221.6,726.3,7,3221
220.8,730.3,8,3221
210.6,740.7,9,3222
206.9,742.6,10,3222
224.3,752.5,11,3223
225.3,747.5,12,3223
221.6,747.1,13,3223
219.3,752.5,14,3223
214.3,790.3,15,3224
208.5,793.0,16,3224
205.8,793.0,17,3225
206.9,792.0,18,3225
217.0,785.7,19,3226
218.0,775.7,20,3226
205.2,785.7,21,3227
206.9,783.6,22,3227
210.1,782.0,23,3228
210.6,781.6,24,3228
205.3,778.3,25,3229
206.9,773.7,26,3229
208.4,778.3,27,3229
201.6,782.0,28,3230
203.2,780.5,29,3230
417.4,681.3,1,3232
409.8,686.1,2,3232
428.4,700.8,3,3233
432.2,701.3,4,3233
443.8,711.9,5,3234
440.2,704.5,6,3234
435.9,703.9,7,3234
432.2,697.4,8,3235
424.8,687.8,9,3235
424.0,682.4,10,3236
421.1,681.8,11,3236
417.4,676.9,12,3237
417.2,678.7,13,3237
327.7,734.0,1,3239
328.8,738.2,2,3239
328.7755,726.94666,3,3239
327.7,734.0,4,3239
328.0,734.0,1,3241
329.0,737.7,2,3241
328.7755,728.253,3,3241
328.0,734.0,4,3241
312.0,741.4,1,3243
314.0,753.6,2,3243
313.99908,737.10583,3,3243
312.0,741.4,4,3243
405.2,711.9,1,3245
401.7,708.2,2,3245
407.8,723.0,3,3246
406.4,713.0,4,3246
404.5,711.9,1,3248
402.1,708.2,2,3248
407.5,723.0,3,3249
406.4,713.8,4,3249
407.1,723.0,1,3251
406.4,714.5,2,3251
402.6,708.2,3,3252
403.8,711.9,4,3252
506.09265,636.67206,1,3254
513.5,643.9,2,3254
537.6,671.3,3,3255
540.1,667.6,4,3255
533.0,656.6,5,3255
535.6,654.4,6,3255
533.4,652.9,7,3256
529.3,652.9,8,3256
532.0,654.9,9,3256
517.2,639.3,10,3257
520.9,638.1,11,3257
269.7,770.3,1,3259
266.0,771.7,2,3259
273.4,766.5,3,3260
273.4,767.7,4,3260
539.3,652.7,1,3262
539.3,653.2,2,3262
535.3,649.2,3,3263
535.9,649.2,4,3263
343.5519,745.0505,1,3265
347.4,745.1,2,3265
343.6,762.8,3,3265
343.5,745.1,4,3265
342.7,748.8,1,3267
343.6,763.5,2,3267
347.2,741.5,3,3267
342.7,748.8,4,3267
269.6698,780.76556,1,3269
268.5,785.7,2,3269
273.4,776.3,3,3270
277.1,775.9,4,3270
278.8,770.9,5,3271
280.8,759.9,6,3271
277.1,764.7,7,3271
269.6698,780.2905,1,3273
268.1,785.7,2,3273
273.4,776.0,3,3274
277.1,775.5,4,3274
278.5,770.9,5,3275
280.8,760.8,6,3275
277.1,765.2,7,3275
51.7,813.5,1,3277
40.635178,814.76733,2,3277
38.2,818.9,3,3277
48.0,818.1,4,3277
55.4,810.4,5,3278
73.9,803.4,6,3278
83.2,804.1,7,3278
77.6,813.3,8,3278
70.2,809.0,9,3278
66.5,813.0,10,3278
55.4,813.3,11,3278
51.7,813.2,1,3280
40.635178,814.53217,2,3280
37.7,818.9,3,3280
48.0,818.6,4,3280
55.4,810.2,5,3281
73.9,803.2,6,3281
83.6,804.1,7,3281
77.6,813.6,8,3281
70.2,809.3,9,3281
66.5,813.2,10,3281
55.4,813.6,11,3281
51.7,812.9,1,3283
40.635178,814.2971,2,3283
37.3,818.9,3,3283
44.3,820.3,4,3283
55.4,810.0,5,3284
73.9,803.0,6,3284
83.9,804.1,7,3284
77.6,813.9,8,3284
70.2,809.5,9,3284
66.5,813.5,10,3284
55.4,813.9,11,3284
499.6,656.6,1,3286
498.4,656.6,2,3286
505.9,667.6,3,3287
516.5,675.0,4,3287
519.8,689.8,5,3287
516.8,704.5,6,3287
520.9,701.3,7,3287
524.6,709.9,8,3287
528.3,706.5,9,3287
528.3,701.7,10,3288
522.6,689.8,11,3288
521.4,675.0,12,3288
514.6,660.2,13,3288
510.1,660.2,14,3288
510.9,656.6,15,3288
507.8,663.9,16,3289
506.1,663.1,17,3289
509.8,654.5,18,3290
509.8,659.9,19,3290
59.10571,818.11755,1,3292
58.5,818.9,2,3292
63.2,815.2,3,3293
62.4,815.2,4,3293
51.7,812.6,1,3295
40.6,814.1,2,3295
36.9,818.8,3,3295
33.2,817.5,4,3295
27.1,822.5,5,3295
29.6,825.3,6,3295
44.3,820.5,7,3296
36.9,818.9,8,3296
35.1,822.5,9,3296
46.0,826.2,10,3296
40.6,828.1,11,3297
32.1,829.9,12,3297
27.6,829.9,13,3298
29.6,827.1,14,3298
55.4,809.8,15,3299
73.9,802.8,16,3299
84.3,804.1,17,3299
77.6,814.2,18,3299
70.2,809.7,19,3299
66.5,813.7,20,3299
55.4,814.3,21,3299
317.69318,769.1742,1,3301
315.3,774.6,2,3301
322.9,767.2,3,3302
325.1,765.1,4,3302
326.6,763.5,5,3303
323.5,763.5,6,3303
317.69318,769.5054,1,3305
315.9,774.6,2,3305
322.5,767.2,3,3306
325.1,764.7,4,3306
326.3,763.5,5,3307
323.9,763.5,6,3307
317.69318,769.83655,1,3309
316.5,774.6,2,3309
322.2,767.2,3,3310
325.1,764.3,4,3310
325.9,763.5,5,3311
324.3,763.5,6,3311
317.69318,770.1678,1,3313
317.1,774.6,2,3313
321.8,767.2,3,3314
325.1,764.0,4,3314
325.5,763.5,5,3315
324.6,763.5,6,3315
51.7,812.3,1,3317
33.2,817.3,2,3317
26.8,822.5,3,3317
29.6,825.6,4,3317
51.4,822.5,5,3318
36.9,819.3,6,3318
36.9,824.2,7,3318
46.2,826.2,8,3318
40.6,828.3,9,3319
32.4,829.9,10,3319
27.4,829.9,11,3320
29.6,826.8,12,3320
55.4,809.7,13,3321
73.9,802.6,14,3321
84.7,804.1,15,3321
77.6,814.5,16,3321
70.2,809.9,17,3321
66.5,814.0,18,3321
55.4,814.6,19,3321
544.4,660.2,1,3323
541.8,660.2,2,3323
548.6,671.3,3,3324
544.9,663.9,4,3324
544.1,660.2,1,3326
542.0,660.2,2,3326
548.8,671.3,3,3327
545.2,663.9,4,3327
478.5,616.0,1,3329
471.5,612.3,2,3329
498.7,645.5,3,3330
495.0,648.2,4,3330
520.5,704.5,5,3331
528.3,723.7,6,3331
534.9,719.3,7,3331
532.5,711.9,8,3331
536.9,708.2,9,3331
535.6,705.3,10,3331
532.0,706.6,11,3331
526.8,697.1,12,3331
517.5,663.9,13,3331
520.9,661.9,14,3331
535.6,700.8,15,3332
541.2,700.8,16,3332
536.6,689.8,17,3332
543.0,680.4,18,3332
554.1,692.5,19,3333
550.4,693.4,20,3333
548.2,686.1,21,3333
545.4,686.1,22,3333
545.3,693.4,23,3333
549.6,697.1,24,3333
548.3,704.5,25,3333
540.4,726.6,26,3333
530.0,737.7,27,3333
544.5,759.8,28,3333
545.2,767.2,29,3333
555.6,778.3,30,3333
550.4,781.0,31,3334
547.2,782.0,32,3334
555.1,793.0,33,3334
553.6,796.7,34,3334
561.5,797.7,35,3334
554.2,782.0,36,3334
538.3,678.7,37,3335
540.8,678.7,38,3335
515.7,660.2,39,3336
517.2,657.5,40,3336
512.0,656.6,41,3337
513.5,652.5,42,3337
507.4,649.2,43,3338
509.8,647.4,44,3338
506.1,643.5,45,3339
502.5,638.1,46,3339
506.1,634.7,47,3339
502.4,638.0,48,3339
502.4,632.2,49,3340
498.7,628.9,50,3340
496.2,630.7,51,3340
495.0,624.8,52,3341
491.3,621.5,53,3341
487.6,624.9,54,3341
480.2,618.0,55,3341
506.1,676.7,56,3342
498.7,677.4,57,3342
496.8,682.4,58,3342
498.7,690.9,59,3342
502.4,679.7,60,3342
508.0,689.8,61,3342
504.1,697.1,62,3342
511.0,697.1,63,3343
511.1,678.7,64,3343
500.1,641.8,65,3344
498.7,640.5,66,3344
492.0,630.7,67,3345
495.0,629.9,68,3345
472.5,616.0,69,3346
476.5,618.0,70,3346
373.6,748.8,1,3348
372.6,748.8,2,3348
381.6,759.8,3,3349
380.5,757.7,4,3349
378.7,752.5,5,3350
376.8,750.6,6,3350
494.7,711.9,1,3352
495.0,703.5,2,3352
491.2,700.8,3,3353
492.1,689.8,4,3353
487.8,689.8,5,3353
491.9,700.8,1,3355
492.4,689.8,2,3355
487.2,689.8,3,3355
495.7,711.9,4,3356
495.0,703.2,5,3356
492.3,700.8,1,3358
492.8,689.8,2,3358
486.7,689.8,3,3358
496.2,711.9,4,3359
495.0,702.8,5,3359
478.7,616.0,1,3361
472.84567,610.6512,2,3361
471.2,612.3,3,3361
498.7,649.1,4,3362
495.0,650.5,5,3362
498.7,666.5,6,3363
512.6,675.0,7,3363
529.4,723.0,8,3364
535.4,719.3,9,3364
532.9,711.9,10,3364
537.2,708.2,11,3364
535.6,704.6,12,3364
532.0,706.3,13,3364
527.0,697.1,14,3364
517.9,663.9,15,3364
520.9,662.1,16,3364
541.4,700.8,17,3365
536.9,689.8,18,3365
543.0,680.6,19,3365
554.1,692.2,20,3366
550.4,692.9,21,3366
548.6,686.1,22,3366
545.1,686.1,23,3366
545.0,693.4,24,3366
549.2,697.1,25,3366
548.1,704.5,26,3366
540.1,726.6,27,3366
529.8,737.7,28,3366
544.3,759.8,29,3366
544.9,767.2,30,3366
555.4,778.3,31,3366
550.4,780.6,32,3367
546.4,782.0,33,3367
554.7,793.0,34,3367
553.2,796.7,35,3367
561.5,798.1,36,3367
554.6,782.0,37,3367
545.0,774.6,38,3368
537.3,774.6,39,3368
543.0,780.1,40,3368
538.5,678.7,41,3369
540.4,678.7,42,3369
515.9,660.2,43,3370
517.2,657.8,44,3370
512.2,656.6,45,3371
513.5,652.7,46,3371
515.9,656.6,47,3371
507.7,649.2,48,3372
509.8,647.6,49,3372
506.1,643.8,50,3373
502.4,638.4,51,3373
500.4,641.8,52,3373
498.7,636.6,53,3374
496.6,638.1,54,3374
496.6,634.4,55,3375
498.7,628.7,56,3375
497.4,627.0,57,3376
491.3,621.3,58,3376
487.6,624.7,59,3376
480.2,617.7,60,3376
506.1,676.5,61,3377
495.8,678.7,62,3377
498.7,691.2,63,3377
502.0,689.8,64,3377
499.8,686.1,65,3377
502.4,680.0,66,3377
507.7,689.8,67,3377
503.9,697.1,68,3377
511.3,697.1,69,3378
511.4,678.7,70,3378
513.0,723.0,71,3379
510.0,719.3,72,3379
509.8,707.0,73,3379
491.3,645.0,74,3380
491.3,646.0,75,3380
492.8,630.7,76,3381
495.0,630.1,77,3381
280.75214,789.23804,1,3383
285.6,789.3,2,3383
280.8,789.5,3,3383
280.75214,775.43994,1,3385
289.3,774.6,2,3385
285.3,770.9,3,3385
289.1,763.5,4,3385
286.3,756.1,5,3385
295.5,749.9,6,3385
303.3,763.5,7,3386
306.6,762.3,8,3386
312.9,767.2,9,3387
316.4,763.5,10,3387
310.3,762.3,11,3387
302.9,768.5,12,3388
295.5,770.9,13,3388
295.5,755.1,14,3388
329.3,785.7,15,3389
332.5,781.0,16,3389
345.9,793.0,17,3390
343.6,790.6,18,3390
342.5,785.7,19,3391
342.4,782.0,20,3391
336.2,778.9,21,3391
328.8,793.8,22,3392
327.6,789.3,23,3392
337.3,807.8,24,3393
354.6,805.3,25,3393
365.7,819.5,26,3393
369.4,812.4,27,3393
373.1,814.0,28,3393
375.0,822.5,29,3393
365.7,830.7,30,3394
367.6,826.2,31,3394
373.1,825.2,32,3394
335.1,774.6,33,3395
332.5,771.9,34,3395
328.9,774.6,35,3395
329.7,778.3,36,3395
309.4,756.1,37,3396
302.9,742.1,38,3396
296.3,745.1,39,3396
298.4,737.7,40,3397
295.5,734.8,41,3397
292.6,737.7,42,3397
295.5,744.5,43,3397
406.4,748.0,1,3399
402.7,749.8,2,3399
411.4,745.1,3,3400
413.7,743.4,4,3400
415.8,741.4,5,3401
412.0,741.4,6,3401
280.75214,775.7233,1,3403
289.7,774.6,2,3403
285.7,770.9,3,3403
289.5,763.5,4,3403
286.9,756.1,5,3403
295.5,750.2,6,3403
312.5,767.2,7,3404
316.0,763.5,8,3404
310.3,763.1,9,3404
302.9,768.9,10,3405
295.0,770.9,11,3405
295.5,754.7,12,3405
334.2,793.0,13,3406
336.2,791.1,14,3406
345.5,793.0,15,3407
343.6,791.0,16,3407
342.2,785.7,17,3408
339.9,779.7,18,3408
333.4,782.0,19,3408
334.8,774.6,20,3409
332.5,772.3,21,3409
329.4,774.6,22,3409
330.1,778.3,23,3409
337.7,807.8,24,3410
354.6,805.6,25,3410
365.7,819.8,26,3410
369.4,812.7,27,3410
373.1,815.1,28,3410
374.4,822.5,29,3410
365.7,831.0,30,3411
367.0,826.2,31,3411
373.1,824.4,32,3411
309.1,756.1,33,3412
302.9,742.4,34,3412
296.6,745.1,35,3412
298.2,737.7,36,3413
295.5,735.1,37,3413
292.9,737.7,38,3413
295.5,744.2,39,3413
0.0,834.0,1,3415
14.8,830.4,2,3415
15.8,826.2,3,3415
0.0,833.1,4,3415
0.0,834.3,1,3417
14.8,830.9,2,3417
16.7,826.2,3,3417
0.0,832.6,4,3417
520.2,686.1,1,3419
520.9,698.6,2,3419
524.6,699.1,3,3419
520.869,679.61053,4,3419
520.2,686.1,5,3419
479.0,616.0,1,3421
472.84567,610.3591,2,3421
470.9,612.3,3,3421
487.6,630.7,4,3422
491.3,637.0,5,3422
503.7,656.6,6,3423
506.1,654.6,7,3423
500.7,652.9,8,3424
504.4,652.9,9,3424
529.7,723.0,10,3425
535.6,719.5,11,3425
533.3,711.9,12,3425
541.7,700.8,13,3425
537.3,689.8,14,3425
543.0,680.9,15,3425
554.1,691.8,16,3426
550.4,692.4,17,3426
546.7,684.2,18,3426
544.8,686.1,19,3426
544.7,693.4,20,3426
548.9,697.1,21,3426
547.9,704.5,22,3426
539.9,726.6,23,3426
529.6,737.7,24,3426
544.2,759.8,25,3426
544.6,767.2,26,3426
555.2,778.3,27,3426
550.4,780.3,28,3427
545.9,782.0,29,3427
554.1,792.8,30,3428
554.1,798.1,31,3428
563.2,796.7,32,3428
555.1,782.0,33,3428
545.2,774.6,34,3429
539.3,772.3,35,3429
537.1,774.6,36,3429
543.0,780.4,37,3429
538.8,678.7,38,3430
540.1,678.7,39,3430
506.1,676.3,40,3431
498.5,675.0,41,3431
495.0,678.4,42,3431
491.3,673.4,43,3431
487.6,675.0,44,3431
491.3,680.1,45,3431
495.0,679.0,46,3431
498.7,691.5,47,3431
506.1,688.4,48,3431
506.1,723.0,49,3432
509.8,725.2,50,3432
513.4,723.0,51,3432
509.8,706.6,52,3432
506.4,700.8,53,3433
511.6,697.1,54,3433
511.7,678.7,55,3433
500.1,686.1,56,3434
502.4,680.4,57,3434
503.7,686.1,58,3434
491.3,644.6,59,3435
491.3,646.4,60,3435
502.4,647.6,61,3436
500.7,641.8,62,3436
495.5,630.7,63,3437
498.7,628.4,64,3437
497.6,627.0,65,3438
491.3,621.1,66,3438
487.6,624.5,67,3438
480.2,617.5,68,3438
493.7,630.7,69,3439
495.0,630.4,70,3439
421.1282,748.47,1,3441
424.8,740.0,2,3441
429.4,737.7,3,3442
427.7,737.7,4,3442
424.8223,740.2747,1,3444
421.6,748.8,2,3444
429.0,737.7,3,3445
428.0,737.7,4,3445
494.6,708.2,1,3447
495.0,711.0,2,3447
495.0103,703.8647,3,3447
494.6,708.2,4,3447
332.4696,775.16644,1,3449
332.3,778.3,2,3449
332.5,775.2,3,3449
339.3,785.7,4,3450
336.2,780.7,5,3450
110.2,829.9,1,3452
110.8,834.2,2,3452
110.82321,825.6877,3,3452
110.2,829.9,4,3452
110.4,829.9,1,3454
110.8,834.0,2,3454
110.82321,825.8836,3,3454
110.4,829.9,4,3454
58.5,837.3,1,3456
55.3,841.0,2,3456
71.0,833.6,3,3456
59.1,836.7,4,3456
55.411606,840.23315,1,3458
54.6,841.0,2,3458
59.1,836.2,3,3459
72.0,833.6,4,3459
66.5,838.4,5,3459
59.1,838.9,6,3459
55.411606,840.46375,1,3461
54.9,841.0,2,3461
59.1,836.4,3,3462
71.7,833.6,4,3462
66.5,838.2,5,3462
59.1,838.7,6,3462
55.8,841.0,1,3464
55.1,841.0,2,3464
59.1,836.6,3,3465
71.3,833.6,4,3465
55.1,841.0,5,3465
58.3,837.3,6,3465
158.8,835.1,1,3467
155.2,840.9,2,3467
149.2,837.3,3,3467
147.8,832.1,4,3467
131.5,848.4,5,3467
164.2,837.3,6,3468
162.5,835.6,7,3468
158.8,832.1,8,3469
157.3,833.6,9,3469
152.6,833.6,10,3470
158.8,824.5,11,3470
162.5,828.5,12,3470
173.7,833.6,13,3471
175.6,822.5,14,3471
164.8,807.8,15,3471
177.2,793.0,16,3471
171.7,789.3,17,3471
175.8,782.0,18,3471
169.9,779.8,19,3471
162.5,785.1,20,3471
162.5,779.7,21,3471
155.2,779.8,22,3472
152.9,782.0,23,3472
154.8,789.3,24,3472
142.0,793.0,25,3472
138.2,793.0,26,3473
140.4,790.8,27,3473
144.1,787.4,28,3474
144.1,783.9,29,3474
140.4,783.6,30,3474
162.5,776.9,31,3475
166.3,778.3,32,3475
166.2,824.8,33,3476
166.2,829.0,34,3476
153.2,859.4,35,3477
155.2,857.5,36,3477
161.0,863.1,37,3477
153.7,866.8,38,3477
157.2,881.6,39,3477
152.9,888.9,40,3477
148.6,885.2,41,3478
151.5,883.0,42,3478
146.3,881.6,43,3479
147.8,880.1,44,3479
142.3,877.9,45,3480
144.1,872.5,46,3480
145.5,877.9,47,3480
144.1,896.3,48,3481
147.8,894.8,49,3481
22.2,865.9,1,3483
14.7,866.8,2,3483
6.9,877.9,3,3483
25.6,859.4,4,3484
51.1,837.3,5,3484
49.6,833.6,6,3484
55.4,826.9,7,3484
54.8,826.2,8,3485
48.0,821.8,9,3485
36.9,822.2,10,3485
51.7,827.5,11,3485
295.52853,754.0006,1,3487
294.1,770.9,2,3487
299.2,768.7,3,3487
306.0,770.9,4,3487
307.6,774.6,5,3487
302.9,778.7,6,3487
317.7,779.9,7,3487
326.3,789.3,8,3487
325.1,793.1,9,3487
332.5,794.7,10,3487
336.2,792.0,11,3487
344.6,793.0,12,3488
343.6,792.0,13,3488
341.5,785.7,14,3489
339.9,780.5,15,3489
333.8,782.0,16,3489
334.1,774.6,17,3490
330.3,774.6,18,3490
330.7,778.3,19,3490
332.5,800.2,20,3491
336.2,809.8,21,3491
339.9,806.4,22,3491
354.6,806.4,23,3491
365.7,820.3,24,3491
369.4,813.4,25,3491
372.2,815.2,26,3491
373.2,822.5,27,3491
363.8,829.9,28,3491
369.4,831.8,29,3491
313.99908,770.3087,1,3493
317.7,767.8,2,3493
324.4,767.2,3,3494
325.1,766.5,4,3494
328.1,763.5,5,3495
325.1,760.6,6,3495
322.1,763.5,7,3495
330.4,785.7,8,3496
332.5,781.3,9,3496
346.4,793.0,10,3497
343.6,790.1,11,3497
342.9,785.7,12,3498
342.8,782.0,13,3498
336.2,778.7,14,3498
328.8,793.5,15,3499
328.0,789.3,16,3499
336.9,807.8,17,3500
339.9,804.9,18,3500
354.6,804.9,19,3500
362.0,814.4,20,3500
373.1,813.0,21,3500
375.6,822.5,22,3500
373.3,826.2,23,3501
369.4,830.5,24,3501
365.1,829.9,25,3501
373.1,826.0,26,3501
335.5,774.6,27,3502
328.8,772.7,28,3502
329.4,778.3,29,3502
313.99908,768.62915,1,3504
325.1,760.2,2,3504
328.4,763.5,3,3504
325.5,782.0,4,3505
328.8,778.7,5,3505
346.8,793.0,6,3506
343.6,789.7,7,3506
343.2,785.7,8,3507
343.2,782.0,9,3507
336.2,778.4,10,3507
332.5,781.6,11,3507
336.7,789.3,12,3507
332.9,793.0,13,3508
328.1,793.0,14,3508
332.1,782.0,15,3508
335.9,807.8,16,3509
339.9,804.5,17,3509
354.6,804.5,18,3509
362.0,812.8,19,3509
373.1,811.9,20,3509
376.8,823.0,21,3509
384.2,819.2,22,3509
391.1,826.2,23,3509
387.6,829.9,24,3510
387.9,829.5,25,3510
335.8,774.6,26,3511
328.8,769.7,27,3511
326.5,774.6,28,3511
329.1,778.3,29,3511
51.7,857.0,1,3513
62.8,858.3,2,3513
66.7,852.0,3,3513
73.9,849.3,4,3513
77.6,854.0,5,3513
85.0,850.4,6,3513
88.7,854.6,7,3513
92.4,847.6,8,3513
96.0,850.0,9,3513
110.0,844.7,10,3513
99.7,840.1,11,3513
96.0,842.1,12,3513
85.0,839.1,13,3513
85.0,846.6,14,3513
73.9,842.1,15,3513
62.8,847.3,16,3513
62.7,852.0,17,3513
55.4,849.5,18,3513
51.7,857.0,19,3513
0.0,865.01166,1,3515
11.1,864.3,2,3515
3.7,873.0,3,3516
0.0,869.6,4,3516
12.9,859.4,5,3517
14.8,856.8,6,3517
11.2,855.7,7,3518
11.1,850.7,8,3518
