longitude,latitude,area,type
-4.513,57.464,2267,cemetery
-4.506,57.461,4364,cemetery
-2.180,52.760,4626,cemetery
-1.814,52.120,3294,cemetery
-1.814,52.120,4000,cemetery
0.877,51.159,4623,cemetery
-1.273,51.791,2389,cemetery
-4.311,55.809,66025,cemetery
-1.584,52.338,32011,cemetery
-0.286,51.231,1661,cemetery
-1.271,52.688,11309,cemetery
-0.423,51.960,8519,cemetery
-2.614,51.454,1436,cemetery
-4.150,55.819,43917,cemetery
-2.046,53.069,3438,cemetery
-3.021,53.486,10346,cemetery
-0.330,50.841,26126,cemetery
-0.520,53.781,3818,cemetery
-3.904,56.149,33719,cemetery
-0.342,53.740,8205,cemetery
-1.151,52.950,2438,cemetery
-0.613,52.605,1594,cemetery
-4.003,51.795,13768,cemetery
-2.258,50.916,10498,cemetery
-0.271,52.441,4742,cemetery
-3.525,55.626,15745,cemetery
0.739,52.409,33780,cemetery
-1.138,54.493,15353,cemetery
-3.698,53.284,9281,cemetery
-1.857,52.039,1847,cemetery
0.033,51.943,3529,cemetery
-4.229,52.924,3547,cemetery
-2.913,50.937,15236,cemetery
-4.362,53.408,15310,cemetery
-0.528,51.950,21374,cemetery
1.393,52.824,17864,cemetery
1.390,52.825,7952,cemetery
-1.324,51.061,27355,cemetery
-1.677,53.928,1414,cemetery
-3.875,51.701,22823,cemetery
-2.022,53.749,6402,cemetery
-2.033,53.755,7027,cemetery
-2.025,53.743,1230,cemetery
-0.407,52.635,4458,cemetery
-2.642,51.505,5048,cemetery
-6.331,54.165,33239,cemetery
-4.308,53.258,9397,cemetery
-1.741,53.912,2884,cemetery
-3.591,57.611,24317,cemetery
-4.378,53.330,7686,cemetery
-3.939,52.959,17912,cemetery
-4.321,50.500,14398,cemetery
-3.946,56.122,32147,cemetery
-2.115,52.453,40855,cemetery
-3.147,56.556,3878,cemetery
-0.624,52.166,4207,cemetery
-2.627,57.105,7783,cemetery
-0.610,52.325,11589,cemetery
-0.629,52.318,9419,cemetery
0.093,53.169,12004,cemetery
-0.546,52.349,16581,cemetery
-2.333,51.236,6166,cemetery
-0.749,52.407,46294,cemetery
-1.915,53.884,53625,cemetery
-0.324,51.466,384,cemetery
0.522,51.606,17362,cemetery
-0.373,50.828,4940,cemetery
-0.741,53.543,3877,cemetery
0.717,51.847,5996,cemetery
-0.865,51.807,8048,cemetery
-2.700,51.665,1946,cemetery
-2.701,51.666,1261,cemetery
0.477,51.300,13116,cemetery
1.084,51.805,25436,cemetery
0.614,52.444,23968,cemetery
-3.786,56.122,38305,cemetery
-0.929,52.252,39926,cemetery
0.706,51.926,5217,cemetery
-1.647,59.515,700,cemetery
-2.380,53.475,135096,cemetery
-6.664,54.355,24175,cemetery
-2.168,52.452,67723,cemetery
-2.242,51.382,2777,cemetery
1.337,51.965,31825,cemetery
0.939,50.984,12116,cemetery
-2.067,60.117,985,cemetery
-2.748,55.713,9376,cemetery
-1.709,54.961,39952,cemetery
1.734,52.460,58686,cemetery
-3.785,56.124,14374,cemetery
-0.826,51.918,2357,cemetery
-3.792,56.113,8490,cemetery
-1.003,50.853,2472,cemetery
-1.253,52.995,23785,cemetery
-4.803,56.009,2125,cemetery
1.034,51.353,43826,cemetery
-2.209,52.208,171404,cemetery
-1.652,53.832,23321,cemetery
-1.782,50.844,27488,cemetery
-3.757,56.113,13981,cemetery
-3.821,55.728,26039,cemetery
-3.483,55.890,2921,cemetery
-1.213,53.643,806,cemetery
-0.614,51.668,11039,cemetery
0.274,51.115,163789,cemetery
0.740,52.040,50855,cemetery
-3.715,56.074,3331,cemetery
-1.270,51.061,78353,cemetery
-3.836,55.734,5486,cemetery
0.731,50.958,30608,cemetery
0.746,52.034,7010,cemetery
1.391,51.213,62381,cemetery
-2.120,52.725,9015,cemetery
-3.894,55.646,42722,cemetery
0.701,51.012,4433,cemetery
-0.088,52.398,4990,cemetery
0.456,51.724,98406,cemetery
0.170,52.223,1822,cemetery
0.989,52.195,21463,cemetery
0.992,52.194,9903,cemetery
0.838,52.298,6454,cemetery
1.217,51.840,32727,cemetery
-3.110,56.259,7922,cemetery
-3.706,56.066,12637,cemetery
-4.000,55.955,26745,cemetery
-5.824,56.976,3517,cemetery
-2.776,55.433,42822,cemetery
-5.848,56.913,1988,cemetery
-0.077,52.405,4274,cemetery
-3.619,56.067,30002,cemetery
-2.129,52.816,52702,cemetery
-2.126,52.815,37941,cemetery
-1.536,52.686,3637,cemetery
-4.114,55.831,143567,cemetery
-0.171,51.498,4773,cemetery
-2.094,52.755,4279,cemetery
-0.916,52.468,36287,cemetery
-2.005,52.800,3931,cemetery
-4.461,55.927,17082,cemetery
-2.067,53.444,49684,cemetery
1.561,52.449,67072,cemetery
0.111,52.254,9800,cemetery
-5.813,56.968,2776,cemetery
-0.799,53.066,76668,cemetery
-2.926,51.371,35518,cemetery
-4.034,51.626,2408,cemetery
-3.536,52.454,18751,cemetery
-0.248,52.093,15365,cemetery
-0.699,52.150,11905,cemetery
-3.788,51.667,40016,cemetery
-3.789,51.669,12253,cemetery
1.114,51.934,1111,cemetery
-3.768,55.670,37467,cemetery
-3.614,55.973,30051,cemetery
-1.734,52.461,7638,cemetery
-3.295,57.673,4558,cemetery
-0.523,52.119,39396,cemetery
-4.595,55.503,21355,cemetery
-1.436,50.875,11015,cemetery
-2.449,55.958,5344,cemetery
0.843,51.190,3668,cemetery
-3.963,56.114,34648,cemetery
-6.189,54.104,1517,cemetery
-1.184,50.704,5915,cemetery
-2.075,52.810,89490,cemetery
-2.657,55.929,2383,cemetery
-2.659,53.468,6689,cemetery
-2.692,57.129,2192,cemetery
-3.405,56.414,8970,cemetery
-3.516,56.412,538,cemetery
-1.479,50.988,28352,cemetery
-2.958,56.486,1695,cemetery
-3.753,55.665,11466,cemetery
-3.392,51.685,54191,cemetery
-4.273,57.460,46020,cemetery
-4.478,57.331,3715,cemetery
-0.254,52.090,16498,cemetery
-0.798,51.813,85245,cemetery
-1.299,50.962,8408,cemetery
-3.213,57.527,14363,cemetery
0.897,52.627,8117,cemetery
-0.903,54.537,4213,cemetery
0.035,51.947,3641,cemetery
-2.329,51.356,4709,cemetery
-4.379,55.595,25060,cemetery
-1.136,50.784,54390,cemetery
-4.222,50.513,14970,cemetery
-2.800,57.451,20431,cemetery
-0.048,52.141,2524,cemetery
-2.746,57.662,2835,cemetery
-1.011,54.595,13053,cemetery
0.165,51.047,20447,cemetery
0.098,50.982,10673,cemetery
0.099,50.981,10840,cemetery
-1.337,54.774,31585,cemetery
-0.438,51.902,7712,cemetery
-1.590,51.657,2787,cemetery
0.535,51.221,5091,cemetery
-6.418,55.708,4591,cemetery
-2.281,51.041,15996,cemetery
-1.317,54.592,14341,cemetery
-0.931,54.567,22426,cemetery
-4.832,50.401,8490,cemetery
-2.295,50.993,3558,cemetery
-3.865,51.655,23229,cemetery
-1.355,54.503,7896,cemetery
-0.996,52.002,24903,cemetery
-0.652,53.221,1739,cemetery
-0.608,54.475,54425,cemetery
-1.874,52.217,13228,cemetery
-2.419,51.054,12724,cemetery
0.043,51.977,3287,cemetery
-4.512,57.464,7277,cemetery
-0.401,51.878,67137,cemetery
-0.645,53.553,4565,cemetery
-0.628,52.769,1845,cemetery
-2.491,57.660,20785,cemetery
-2.538,57.660,22227,cemetery
-0.975,54.560,41071,cemetery
-1.481,52.745,36143,cemetery
-2.024,53.536,6841,cemetery
-2.865,56.009,11156,cemetery
-1.624,53.878,3815,cemetery
-1.089,52.752,1947,cemetery
-3.641,51.610,46010,cemetery
-4.212,51.547,1915,cemetery
-2.096,55.870,10411,cemetery
0.182,51.555,47423,cemetery
-4.187,55.839,154670,cemetery
-0.774,52.068,17307,cemetery
-3.636,51.649,17201,cemetery
-0.780,52.033,1227,cemetery
-4.637,53.303,37780,cemetery
-3.538,51.617,11459,cemetery
-2.456,50.971,8928,cemetery
-1.270,53.454,2716,cemetery
-3.585,51.538,13544,cemetery
-3.579,51.516,27035,cemetery
-0.871,54.552,39597,cemetery
-4.235,55.864,10445,cemetery
-4.320,57.656,8739,cemetery
-5.032,51.729,28166,cemetery
-2.438,51.453,3525,cemetery
-2.180,52.159,6501,cemetery
-0.819,52.057,30862,cemetery
0.030,51.097,10379,cemetery
-2.314,50.974,5204,cemetery
-2.288,51.005,2545,cemetery
-3.305,57.710,5265,cemetery
-1.545,55.207,4449,cemetery
1.250,51.933,44203,cemetery
-2.332,51.007,2150,cemetery
-3.835,56.137,9188,cemetery
-2.935,51.110,4652,cemetery
-1.241,53.092,35272,cemetery
-1.244,53.094,17549,cemetery
0.613,51.594,20745,cemetery
-2.225,52.918,2107,cemetery
-3.097,55.912,6547,cemetery
-2.303,50.925,4346,cemetery
-2.304,50.920,18678,cemetery
-1.613,54.753,21627,cemetery
-3.168,52.969,3457,cemetery
-4.982,51.802,26122,cemetery
0.430,51.510,24017,cemetery
-2.277,51.330,2519,cemetery
-3.076,55.892,21342,cemetery
-1.118,52.808,4569,cemetery
-1.145,52.788,2819,cemetery
-1.581,54.723,5972,cemetery
-2.305,53.442,72588,cemetery
-0.278,52.124,16916,cemetery
-1.138,52.912,4505,cemetery
-1.136,52.912,6833,cemetery
0.849,52.832,13744,cemetery
-3.967,57.977,12483,cemetery
-1.571,53.086,10007,cemetery
-2.371,57.269,10771,cemetery
-2.364,57.275,21364,cemetery
-1.480,51.766,2497,cemetery
-2.369,57.278,773,cemetery
-3.965,56.189,7656,cemetery
-2.195,53.842,47941,cemetery
-2.251,51.310,2111,cemetery
-1.426,53.399,6112,cemetery
-2.934,50.730,19443,cemetery
-1.873,52.142,5840,cemetery
-0.646,52.285,9949,cemetery
-0.643,53.800,3575,cemetery
-2.204,53.005,111974,cemetery
-2.549,51.195,28733,cemetery
-0.926,52.206,25710,cemetery
-1.529,50.916,6891,cemetery
-1.398,53.175,9258,cemetery
-1.235,53.701,32420,cemetery
-0.281,53.973,1503,cemetery
0.434,51.334,18251,cemetery
0.262,52.222,2677,cemetery
0.723,51.239,10679,cemetery
-4.276,53.057,13884,cemetery
-0.801,53.719,3514,cemetery
-1.415,53.358,18089,cemetery
0.738,52.408,10459,cemetery
-0.601,52.270,2370,cemetery
-1.331,52.843,13657,cemetery
0.834,52.840,17531,cemetery
0.714,52.823,3674,cemetery
-3.946,56.125,13621,cemetery
-1.491,53.219,3842,cemetery
-2.356,57.246,7588,cemetery
-0.009,51.260,8558,cemetery
-2.857,56.476,61407,cemetery
-0.595,51.664,25249,cemetery
-0.188,53.792,4978,cemetery
0.311,51.310,8067,cemetery
-1.325,51.062,2843,cemetery
-2.680,51.489,20798,cemetery
-0.427,54.013,41694,cemetery
-2.495,52.642,320,cemetery
-1.446,52.924,290559,cemetery
1.260,51.939,10468,cemetery
-3.081,51.765,19250,cemetery
-1.518,53.108,4681,cemetery
1.511,52.345,24273,cemetery
-0.986,52.540,19661,cemetery
-3.021,53.847,145695,cemetery
-1.474,51.008,29583,cemetery
-1.495,52.898,15853,cemetery
-0.988,54.580,27738,cemetery
-3.479,50.635,1980,cemetery
-0.489,52.161,3128,cemetery
-2.007,52.115,8260,cemetery
-0.296,53.913,2108,cemetery
-1.273,53.020,14562,cemetery
-2.903,56.451,20105,cemetery
-2.205,51.459,2697,cemetery
-1.560,53.391,572,cemetery
-1.514,53.357,35665,cemetery
-1.883,53.043,1631,cemetery
-1.808,53.623,24021,cemetery
-1.155,52.891,16276,cemetery
1.347,52.220,17277,cemetery
-1.159,52.934,429,cemetery
-1.159,52.934,1786,cemetery
-6.221,55.628,6326,cemetery
-0.302,52.164,1053,cemetery
-1.315,53.038,1024,cemetery
-3.089,55.867,27770,cemetery
-2.440,51.386,3763,cemetery
-3.584,53.282,7866,cemetery
-3.584,53.283,3011,cemetery
-3.598,53.178,3043,cemetery
-3.459,53.293,7104,cemetery
-2.289,51.316,2753,cemetery
-1.245,51.689,1933,cemetery
-1.061,53.027,5992,cemetery
-0.060,52.936,15443,cemetery
-0.058,52.935,5074,cemetery
-3.875,51.938,3985,cemetery
-2.001,52.104,4726,cemetery
-1.383,52.865,1833,cemetery
-2.290,51.348,5366,cemetery
-1.617,52.802,115222,cemetery
-1.794,53.654,74273,cemetery
-0.267,51.996,8937,cemetery
-2.485,52.635,15378,cemetery
-2.885,52.647,5879,cemetery
-1.259,51.754,630,cemetery
-0.023,51.987,4980,cemetery
-1.694,52.648,43070,cemetery
-4.107,53.008,1523,cemetery
-3.301,52.518,21979,cemetery
-2.145,51.339,6415,cemetery
-5.428,50.131,3003,cemetery
-1.666,53.009,1633,cemetery
-1.121,50.838,13048,cemetery
-3.060,56.162,47781,cemetery
-1.366,54.952,17350,cemetery
-3.925,57.123,2934,cemetery
-1.449,52.928,36532,cemetery
-1.282,50.708,6950,cemetery
-3.033,56.193,17649,cemetery
-2.994,56.204,23865,cemetery
-6.278,57.630,3682,cemetery
1.109,52.384,38566,cemetery
-2.163,53.455,106124,cemetery
-1.067,50.906,9995,cemetery
-3.474,54.730,52958,cemetery
-2.128,57.060,8756,cemetery
-1.770,52.987,3464,cemetery
-3.170,53.375,29616,cemetery
-1.292,53.454,7180,cemetery
-1.390,54.763,28713,cemetery
-0.775,52.212,1776,cemetery
-2.933,52.637,3245,cemetery
-1.336,53.027,1865,cemetery
-1.174,50.644,27017,cemetery
-6.322,54.178,16476,cemetery
-4.831,50.573,7422,cemetery
-4.697,50.686,3397,cemetery
-4.922,50.558,1893,cemetery
-4.769,58.576,6034,cemetery
-0.629,52.910,96736,cemetery
-4.261,53.136,15802,cemetery
-4.262,53.135,26535,cemetery
-2.933,56.223,15817,cemetery
-0.084,50.833,38094,cemetery
-0.196,53.152,12360,cemetery
0.996,52.171,6140,cemetery
1.030,52.199,7157,cemetery
-3.097,59.154,161,cemetery
-2.401,53.384,9,cemetery
-1.569,55.334,9587,cemetery
-1.965,51.959,11499,cemetery
-2.385,53.555,47929,cemetery
-4.713,56.002,25719,cemetery
-4.932,55.957,35767,cemetery
0.636,52.961,4927,cemetery
-2.655,56.736,14025,cemetery
-2.654,56.735,33571,cemetery
-2.958,57.543,8570,cemetery
-3.851,56.370,26361,cemetery
-2.598,51.806,16189,cemetery
-0.060,53.507,2138,cemetery
-4.143,51.688,106651,cemetery
-0.902,51.051,3134,cemetery
-3.114,59.005,6597,cemetery
0.675,51.584,26293,cemetery
-1.556,51.942,22619,cemetery
-2.442,51.342,3346,cemetery
-2.619,55.584,3382,cemetery
-2.953,55.951,13757,cemetery
1.352,52.569,3495,cemetery
-2.504,52.192,9528,cemetery
0.694,51.611,6005,cemetery
0.718,51.559,41281,cemetery
-3.724,56.286,11695,cemetery
-6.221,55.631,5660,cemetery
-1.565,53.108,6191,cemetery
-4.376,50.965,5278,cemetery
-0.145,51.565,81256,cemetery
-3.861,57.582,48058,cemetery
-0.504,51.658,5584,cemetery
-4.438,55.925,90404,cemetery
-2.392,51.317,4390,cemetery
-1.994,52.108,2779,cemetery
-4.491,55.831,39431,cemetery
-3.581,56.416,2602,cemetery
-1.791,57.507,17677,cemetery
-1.352,53.007,4464,cemetery
-1.350,53.008,42174,cemetery
-1.869,53.873,12760,cemetery
-0.214,50.836,26349,cemetery
-4.544,55.865,14429,cemetery
-3.901,51.966,8019,cemetery
-4.542,55.846,31293,cemetery
-3.472,56.454,2679,cemetery
-3.512,56.500,6920,cemetery
-5.094,50.414,2253,cemetery
-5.092,50.412,5922,cemetery
0.429,52.754,33879,cemetery
-2.221,53.506,24323,cemetery
0.895,52.196,3690,cemetery
-0.777,53.694,12014,cemetery
-3.302,56.376,2167,cemetery
-0.084,53.546,266687,cemetery
-1.402,53.046,38238,cemetery
1.016,52.520,20401,cemetery
-0.933,51.010,32500,cemetery
-0.253,52.291,5492,cemetery
1.093,52.081,102,cemetery
-3.808,57.577,11365,cemetery
-3.271,52.769,6035,cemetery
-1.939,57.515,5589,cemetery
-1.610,54.942,106647,cemetery
-3.497,51.205,22772,cemetery
-3.228,54.130,231572,cemetery
-4.470,55.597,55769,cemetery
-4.599,55.523,19111,cemetery
-3.217,58.806,2000,cemetery
-4.642,55.544,15668,cemetery
-4.644,55.544,24478,cemetery
-4.480,55.614,138500,cemetery
-4.285,53.039,3998,cemetery
-4.282,53.041,2595,cemetery
-4.459,55.439,5860,cemetery
-1.352,53.317,55289,cemetery
-4.522,55.487,11754,cemetery
-4.488,55.513,10223,cemetery
1.379,51.372,157930,cemetery
-3.450,55.122,15069,cemetery
-4.660,55.931,68938,cemetery
-0.378,52.245,1872,cemetery
-7.390,54.217,1592,cemetery
-1.494,53.987,84272,cemetery
-1.491,53.986,6756,cemetery
-1.492,53.987,8183,cemetery
-4.724,55.933,42914,cemetery
-1.725,51.927,14625,cemetery
-7.287,54.196,1857,cemetery
-2.227,56.958,7621,cemetery
-1.863,54.955,17928,cemetery
-2.243,56.962,4454,cemetery
-2.968,50.876,16378,cemetery
-3.924,54.931,18776,cemetery
-3.138,51.597,11610,cemetery
-3.318,56.203,3056,cemetery
0.463,51.796,165,cemetery
-1.102,52.576,51597,cemetery
-0.616,51.535,8082,cemetery
-2.442,50.706,29345,cemetery
0.788,52.104,10888,cemetery
1.116,52.763,1723,cemetery
-0.264,52.226,32465,cemetery
-0.260,52.219,2929,cemetery
0.599,50.993,4086,cemetery
-2.303,51.227,10123,cemetery
-4.271,51.687,1394,cemetery
-1.189,54.563,25919,cemetery
-1.399,51.745,1983,cemetery
-3.692,57.605,7046,cemetery
-1.968,53.830,13180,cemetery
0.534,51.253,170573,cemetery
-1.957,53.831,6241,cemetery
-4.320,57.531,7122,cemetery
-2.577,51.559,11279,cemetery
-2.969,53.846,16297,cemetery
-3.791,56.155,21888,cemetery
-3.731,56.153,24245,cemetery
-1.787,51.585,75937,cemetery
-1.439,54.341,32920,cemetery
-3.114,51.022,18673,cemetery
-2.885,57.700,7106,cemetery
-6.216,54.810,12293,cemetery
-2.352,57.670,1422,cemetery
-3.264,56.149,12450,cemetery
-3.600,55.978,2513,cemetery
-4.203,53.144,18411,cemetery
-4.230,57.481,706,cemetery
-4.229,57.480,3283,cemetery
-1.341,54.833,38557,cemetery
-2.009,52.320,9074,cemetery
-1.330,54.790,27366,cemetery
-1.429,54.756,15332,cemetery
-1.434,54.751,11222,cemetery
-3.802,51.991,11409,cemetery
-1.415,54.742,22639,cemetery
-2.814,52.531,7002,cemetery
0.089,51.740,58955,cemetery
-3.991,52.083,3302,cemetery
-3.009,51.097,19984,cemetery
-1.594,53.163,12184,cemetery
-0.278,50.838,25804,cemetery
-1.066,53.931,67872,cemetery
-7.273,55.003,32138,cemetery
-3.441,56.078,121444,cemetery
-3.463,56.070,9793,cemetery
-3.951,51.914,1859,cemetery
-3.952,51.910,2525,cemetery
0.578,52.079,16622,cemetery
-3.348,51.691,28249,cemetery
-1.296,53.127,18072,cemetery
-1.253,52.827,1878,cemetery
-2.311,57.337,2022,cemetery
-2.312,57.336,10829,cemetery
-3.249,56.170,8914,cemetery
-3.571,56.116,1436,cemetery
0.631,52.087,6950,cemetery
0.541,52.061,2963,cemetery
0.088,51.721,561,cemetery
0.087,51.721,690,cemetery
0.088,51.721,709,cemetery
0.087,51.721,534,cemetery
-0.287,54.213,10699,cemetery
-1.062,53.948,4839,cemetery
-3.166,56.116,23270,cemetery
-2.751,51.130,20084,cemetery
-3.933,52.042,3123,cemetery
-3.296,51.770,32339,cemetery
-2.216,52.816,6793,cemetery
-7.291,54.981,28627,cemetery
-3.584,53.286,12831,cemetery
-2.680,51.631,14901,cemetery
-4.061,52.410,8286,cemetery
-4.061,52.409,6845,cemetery
-1.950,50.715,41948,cemetery
-1.940,50.737,30714,cemetery
-2.884,54.051,24273,cemetery
-3.168,55.963,41246,cemetery
-2.705,56.225,13061,cemetery
-2.821,56.191,3491,cemetery
-2.153,52.851,2093,cemetery
0.636,51.610,5953,cemetery
-2.076,52.910,5038,cemetery
-0.990,50.854,1142,cemetery
-4.632,52.818,2065,cemetery
-3.191,51.692,1046,cemetery
-2.964,51.611,9518,cemetery
-2.139,53.267,160246,cemetery
-2.108,52.757,1653,cemetery
-1.081,50.686,3533,cemetery
-1.082,50.687,3361,cemetery
-3.542,53.302,2361,cemetery
-3.639,53.290,6843,cemetery
-3.280,53.125,5766,cemetery
-3.829,53.281,4115,cemetery
-1.564,50.873,14245,cemetery
-1.081,51.437,6215,cemetery
-3.675,55.975,16423,cemetery
-3.640,53.248,3496,cemetery
-2.462,51.302,2291,cemetery
-1.104,51.444,4581,cemetery
-2.363,55.932,4135,cemetery
-0.982,50.851,123,cemetery
-0.982,50.851,2097,cemetery
-2.209,55.797,13048,cemetery
-4.187,55.387,21774,cemetery
-6.216,54.648,570,cemetery
-3.507,51.667,113662,cemetery
-2.479,51.326,3021,cemetery
-1.489,53.409,25655,cemetery
-5.668,56.447,1413,cemetery
-6.393,56.334,2335,cemetery
-1.978,53.832,5219,cemetery
-3.105,50.695,2695,cemetery
-4.421,57.478,8159,cemetery
-4.629,55.463,6466,cemetery
-4.011,52.007,3744,cemetery
-1.940,52.128,5696,cemetery
-1.904,50.762,45546,cemetery
-2.751,54.674,75685,cemetery
-0.185,51.692,11811,cemetery
-1.392,54.815,16411,cemetery
-3.067,54.819,2525,cemetery
-4.276,55.609,6371,cemetery
-4.442,55.660,2608,cemetery
-4.440,55.663,6072,cemetery
-4.185,55.398,6160,cemetery
-1.149,50.715,4370,cemetery
-4.075,52.592,14091,cemetery
-4.541,55.712,6519,cemetery
-2.581,56.572,70759,cemetery
-2.738,51.790,5156,cemetery
-0.048,52.973,2555,cemetery
-3.526,53.222,4092,cemetery
-4.369,55.465,6263,cemetery
-2.027,52.737,4139,cemetery
-3.200,54.648,2163,cemetery
-2.612,56.566,89114,cemetery
-1.556,52.294,11557,cemetery
-2.656,56.636,6010,cemetery
-4.476,57.266,2294,cemetery
-2.626,51.426,130053,cemetery
-0.327,51.449,5338,cemetery
-2.839,51.322,7578,cemetery
-1.694,55.404,50128,cemetery
0.329,53.167,24739,cemetery
-2.949,51.084,2891,cemetery
-1.431,54.283,5433,cemetery
-4.440,57.509,2172,cemetery
-2.624,51.306,3870,cemetery
-1.091,53.959,884,cemetery
0.100,51.885,7142,cemetery
-1.274,53.881,26366,cemetery
-2.183,57.265,7436,cemetery
-0.295,54.205,5133,cemetery
-3.129,56.128,43365,cemetery
-2.599,51.445,2496,cemetery
-3.471,51.666,50034,cemetery
-3.469,51.727,198613,cemetery
-1.607,53.691,15456,cemetery
-0.521,53.108,4584,cemetery
-3.165,56.127,27405,cemetery
-3.158,54.292,3132,cemetery
-0.057,52.016,7564,cemetery
-3.124,56.198,23966,cemetery
-3.222,56.203,20002,cemetery
-0.977,50.795,10260,cemetery
-4.027,52.050,2774,cemetery
-1.717,55.041,11799,cemetery
-2.109,57.130,51095,cemetery
-1.860,51.642,7256,cemetery
-1.740,50.997,7877,cemetery
-3.583,55.846,22205,cemetery
-4.229,55.851,5281,cemetery
-3.340,57.353,2669,cemetery
-3.943,51.651,30100,cemetery
-1.269,53.726,5622,cemetery
-2.526,50.839,973,cemetery
-3.143,56.120,1501,cemetery
1.475,52.184,9514,cemetery
-3.364,51.774,79744,cemetery
-2.316,53.795,16930,cemetery
-2.926,51.108,1773,cemetery
-2.498,51.146,7208,cemetery
-2.563,51.143,2351,cemetery
-0.417,52.119,3962,cemetery
-3.237,51.586,36648,cemetery
-2.257,53.014,31437,cemetery
-2.733,51.131,8961,cemetery
-1.764,52.089,2150,cemetery
0.738,51.618,5429,cemetery
-3.032,51.818,41922,cemetery
1.477,52.600,3504,cemetery
-3.007,56.311,44609,cemetery
-3.006,51.128,182,cemetery
-3.006,51.128,306,cemetery
-3.301,58.630,3820,cemetery
-3.302,58.630,1027,cemetery
0.169,52.353,3538,cemetery
-3.363,56.114,69736,cemetery
-2.978,52.427,276,cemetery
-3.400,58.585,9280,cemetery
-0.100,51.672,35086,cemetery
-2.718,51.235,3562,cemetery
-3.484,50.913,53938,cemetery
0.346,52.325,33145,cemetery
-2.955,50.854,7614,cemetery
-3.662,50.594,12389,cemetery
-1.129,53.957,5429,cemetery
-2.312,51.342,3699,cemetery
-2.303,51.340,1064,cemetery
-5.940,54.669,76211,cemetery
-2.105,52.624,172636,cemetery
1.315,52.628,49190,cemetery
-1.619,54.872,29149,cemetery
-2.444,53.104,116924,cemetery
-2.517,53.075,13828,cemetery
-1.352,53.063,9130,cemetery
-2.510,53.076,23089,cemetery
-1.608,53.391,3598,cemetery
-0.189,52.153,8326,cemetery
0.121,52.784,1501,cemetery
0.127,52.785,7884,cemetery
-1.355,52.416,5815,cemetery
-4.669,50.410,5521,cemetery
-3.728,55.994,63331,cemetery
-3.229,57.469,14481,cemetery
-6.132,54.200,8943,cemetery
-0.533,53.230,3163,cemetery
-0.029,51.837,3800,cemetery
-2.245,52.189,31256,cemetery
-5.973,54.583,218170,cemetery
-1.738,51.426,20307,cemetery
0.081,51.932,1251,cemetery
0.081,51.932,4640,cemetery
-5.978,54.589,343143,cemetery
-1.861,52.002,2354,cemetery
-6.212,54.808,3543,cemetery
-3.344,56.579,35926,cemetery
-0.293,51.077,5534,cemetery
-1.888,52.157,6317,cemetery
-2.045,52.886,4249,cemetery
-1.136,52.716,9553,cemetery
-1.100,52.730,12197,cemetery
-2.855,55.692,3979,cemetery
-0.232,52.533,11308,cemetery
-0.713,51.093,4562,cemetery
-1.265,53.080,9297,cemetery
-2.424,55.602,25120,cemetery
-2.138,53.919,3884,cemetery
-1.959,52.453,19339,cemetery
0.389,52.526,6887,cemetery
-1.547,53.392,7377,cemetery
-1.544,53.408,10922,cemetery
-2.098,57.160,33514,cemetery
-3.582,56.562,6872,cemetery
-0.336,51.392,4043,cemetery
-2.806,51.233,7142,cemetery
-3.213,56.392,2626,cemetery
-3.122,56.457,7571,cemetery
0.056,51.793,1076,cemetery
-1.759,52.016,6672,cemetery
-1.281,51.930,2662,cemetery
-1.532,52.724,12611,cemetery
-3.400,56.340,5321,cemetery
-4.098,52.924,7106,cemetery
-3.241,56.537,4349,cemetery
-3.988,56.374,1477,cemetery
-1.815,52.568,60335,cemetery
-0.113,52.336,3108,cemetery
-1.377,53.374,18105,cemetery
0.496,51.707,14306,cemetery
-2.523,51.080,12036,cemetery
-2.481,53.841,921,cemetery
-4.786,51.903,3584,cemetery
-4.708,51.939,3895,cemetery
-0.241,52.473,2622,cemetery
0.222,52.177,7956,cemetery
-2.228,53.514,13697,cemetery
-1.623,52.053,15677,cemetery
-2.564,51.443,9510,cemetery
-2.567,51.441,190565,cemetery
0.347,51.229,13647,cemetery
-0.676,53.580,99170,cemetery
-2.007,52.559,50050,cemetery
-0.166,52.309,8140,cemetery
-2.425,55.614,25080,cemetery
-4.607,54.912,937,cemetery
-4.534,52.127,6018,cemetery
-2.113,52.549,40568,cemetery
-4.443,55.923,36368,cemetery
-0.278,51.471,125264,cemetery
-1.388,51.817,4063,cemetery
-0.971,54.123,4055,cemetery
0.989,51.927,8530,cemetery
-4.461,53.410,3535,cemetery
-6.163,54.239,2897,cemetery
-2.499,55.627,2084,cemetery
-0.712,52.081,13239,cemetery
-0.473,53.791,3271,cemetery
-0.718,52.087,9893,cemetery
-0.141,51.371,3945,cemetery
-1.720,53.884,16346,cemetery
0.429,51.603,40027,cemetery
-3.673,51.839,5080,cemetery
-1.785,52.568,23657,cemetery
-1.753,54.085,11642,cemetery
-2.249,53.022,4997,cemetery
-2.770,52.206,2364,cemetery
-1.299,52.576,14543,cemetery
-2.219,53.004,2078,cemetery
-2.451,55.639,1340,cemetery
0.121,51.777,4294,cemetery
-2.221,55.747,8482,cemetery
0.049,51.822,1847,cemetery
-2.474,55.570,1432,cemetery
-1.914,52.491,32809,cemetery
-1.378,53.791,23480,cemetery
-2.227,53.004,96891,cemetery
