easting,northing,density
471300.0,423900.0,0.7781513
471700.0,423900.0,2.2121875
472100.0,423900.0,1.2787535
472900.0,423900.0,0.47712126
473300.0,423900.0,1.2787535
473700.0,423900.0,0.60205996
502500.0,423900.0,0.845098
468900.0,423500.0,0.90309
473300.0,423500.0,1.0791812
474500.0,423500.0,0.845098
502500.0,423500.0,0.845098
468500.0,423100.0,0.90309
473700.0,423100.0,1.4313638
474100.0,423100.0,1.4149733
474500.0,423100.0,1.0
478500.0,423100.0,0.7781513
479700.0,423100.0,1.0
480100.0,423100.0,0.47712126
482100.0,423100.0,0.60205996
482500.0,423100.0,1.0
482900.0,423100.0,0.90309
483300.0,423100.0,1.0
483700.0,423100.0,0.7781513
484100.0,423100.0,0.60205996
502500.0,423100.0,0.845098
468100.0,422700.0,1.0
474500.0,422700.0,1.30103
478100.0,422700.0,0.90309
480500.0,422700.0,1.1760913
480900.0,422700.0,1.0791812
481300.0,422700.0,0.90309
502900.0,422700.0,0.60205996
467700.0,422300.0,0.90309
474900.0,422300.0,0.47712126
476900.0,422300.0,0.60205996
484500.0,422300.0,0.60205996
467300.0,421900.0,0.90309
475300.0,421900.0,1.3222194
476500.0,421900.0,1.0791812
477700.0,421900.0,0.60205996
484500.0,421900.0,0.60205996
502900.0,421900.0,0.47712126
503300.0,421900.0,1.6720978
476100.0,421500.0,0.69897
478100.0,421500.0,0.47712126
478500.0,421500.0,0.60205996
484500.0,421500.0,0.69897
501700.0,421500.0,1.0
502100.0,421500.0,0.7781513
502500.0,421500.0,1.0
503300.0,421500.0,0.60205996
466900.0,421100.0,0.9542425
479300.0,421100.0,0.60205996
479700.0,421100.0,0.47712126
484500.0,421100.0,0.90309
498900.0,421100.0,0.7781513
499300.0,421100.0,0.30102998
499700.0,421100.0,0.69897
500100.0,421100.0,0.7781513
500500.0,421100.0,0.7781513
502900.0,421100.0,1.0413927
503700.0,421100.0,0.30102998
466900.0,420700.0,1.1139433
480100.0,420700.0,0.60205996
480500.0,420700.0,0.30102998
484500.0,420700.0,0.69897
504100.0,420700.0,0.69897
466900.0,420300.0,1.2041199
480900.0,420300.0,0.60205996
481300.0,420300.0,0.60205996
484500.0,420300.0,0.69897
502900.0,420300.0,0.7781513
504900.0,420300.0,0.7781513
505300.0,420300.0,0.69897
481300.0,419900.0,0.47712126
484500.0,419900.0,0.60205996
498500.0,419900.0,0.47712126
505700.0,419900.0,0.7781513
466900.0,419500.0,0.60205996
481300.0,419500.0,0.7781513
502500.0,419500.0,0.845098
506100.0,419500.0,0.47712126
466900.0,419100.0,0.90309
481300.0,419100.0,0.9542425
484900.0,419100.0,0.845098
498500.0,419100.0,0.7781513
502500.0,419100.0,0.845098
506500.0,419100.0,0.60205996
466900.0,418700.0,0.9542425
484500.0,418700.0,0.30102998
498500.0,418700.0,0.47712126
506900.0,418700.0,0.47712126
466900.0,418300.0,0.9542425
480900.0,418300.0,0.60205996
484100.0,418300.0,0.69897
507300.0,418300.0,0.69897
466900.0,417900.0,0.9542425
480900.0,417900.0,0.47712126
483700.0,417900.0,0.47712126
502500.0,417900.0,0.845098
466900.0,417500.0,0.845098
480900.0,417500.0,0.60205996
498900.0,417500.0,0.60205996
502500.0,417500.0,0.9542425
507700.0,417500.0,0.30102998
466900.0,417100.0,0.47712126
480900.0,417100.0,0.69897
