easting,northing,relief
323900,513150,0.2971287
323950,513150,0.2971287
324000,513150,0.33288428
324050,513150,0.36766627
324100,513150,0.40795124
324150,513150,0.47171357
324200,513150,0.54951644
324250,513150,0.6065768
324300,513150,0.64227116
324350,513150,0.6506079
324400,513150,0.6533552
324450,513150,0.6533314
324500,513150,0.6542272
324550,513150,0.6542272
324600,513150,0.6622786
324650,513150,0.6753519
324700,513150,0.70513403
324750,513150,0.7330986
324800,513150,0.7359212
324850,513150,0.74308467
324900,513150,0.7526787
324950,513150,0.7562499
325000,513150,0.76760685
325050,513150,0.75007147
325100,513150,0.6862212
325150,513150,0.63728255
325200,513150,0.6790419
325250,513150,0.7470213
325300,513150,0.7750908
325350,513150,0.78593576
325400,513150,0.791592
325450,513150,0.79612637
325500,513150,0.8024952
325550,513150,0.8087227
325600,513150,0.8123024
325650,513150,0.8127633
325700,513150,0.8073547
325750,513150,0.79762167
325800,513150,0.762437
325850,513150,0.70012224
325900,513150,0.666436
325950,513150,0.64419067
326000,513150,0.5919811
326050,513150,0.5990318
326100,513150,0.61785
326150,513150,0.6027452
326200,513150,0.54856485
326250,513150,0.52240956
326300,513150,0.53885376
326350,513150,0.54991895
326400,513150,0.5985428
326450,513150,0.6368912
326500,513150,0.651368
326550,513150,0.67946315
326600,513150,0.7513715
326650,513150,0.77396697
326700,513150,0.70312977
326750,513150,0.6582594
326800,513150,0.6731581
326850,513150,0.65744174
326900,513150,0.6139897
326950,513150,0.5719243
327000,513150,0.58807325
327050,513150,0.6441187
327100,513150,0.6587641
327150,513150,0.657194
327200,513150,0.64690876
327250,513150,0.628823
327300,513150,0.61375237
327350,513150,0.6110382
327400,513150,0.6191904
327450,513150,0.6274879
327500,513150,0.6390186
327550,513150,0.63292867
327600,513150,0.65462077
327650,513150,0.6557723
327700,513150,0.6519609
327750,513150,0.6567535
327800,513150,0.65286374
327850,513150,0.6664326
327900,513150,0.67039555
327950,513150,0.675765
328000,513150,0.6770236
328050,513150,0.6526098
328100,513150,0.63941735
328150,513150,0.65785736
328200,513150,0.67448163
328250,513150,0.67615944
328300,513150,0.6672414
328350,513150,0.66709584
328400,513150,0.6748437
328450,513150,0.68247736
328500,513150,0.6912099
328550,513150,0.691604
328600,513150,0.6848369
328650,513150,0.67020756
313600,513100,0.66757685
313650,513100,0.65873134
313700,513100,0.67470485
313750,513100,0.6755016
313800,513100,0.6682671
313850,513100,0.666488
313900,513100,0.6670933
313950,513100,0.66415095
314000,513100,0.6653168
314050,513100,0.6693384
314100,513100,0.67466503
314150,513100,0.66766196
314200,513100,0.6631027
314250,513100,0.65760195
314300,513100,0.65728635
314350,513100,0.6540362
314400,513100,0.64878476
314450,513100,0.659532
314500,513100,0.6641689
314550,513100,0.66315013
314600,513100,0.6675363
314650,513100,0.6665302
314700,513100,0.65522677
314750,513100,0.6415331
314800,513100,0.6282074
314850,513100,0.6379732
314900,513100,0.661716
314950,513100,0.6777785
315000,513100,0.67530745
315050,513100,0.6719445
315100,513100,0.6713727
315150,513100,0.6741395
315200,513100,0.6802744
315250,513100,0.6870771
315300,513100,0.69501925
315350,513100,0.70209974
315400,513100,0.70722294
315450,513100,0.7102625
315500,513100,0.71218103
315550,513100,0.71107394
315600,513100,0.7146659
315650,513100,0.71505743
315700,513100,0.70531243
315750,513100,0.709963
315800,513100,0.7327577
315850,513100,0.72886926
315900,513100,0.71818703
315950,513100,0.7137912
316000,513100,0.7087277
316050,513100,0.7056705
316100,513100,0.6985867
316150,513100,0.68423295
316200,513100,0.67978156
316250,513100,0.6933791
316300,513100,0.7082997
316350,513100,0.71151185
316400,513100,0.71188176
316450,513100,0.7130166
316500,513100,0.71335393
316550,513100,0.7144289
316600,513100,0.71266305
316650,513100,0.7116986
316700,513100,0.7109305
316750,513100,0.706995
316800,513100,0.7061446
316850,513100,0.7093066
316900,513100,0.7111484
316950,513100,0.71712714
317000,513100,0.7095116
317050,513100,0.6876332
317100,513100,0.6854271
317150,513100,0.7004895
317200,513100,0.7185098
317250,513100,0.72539645
317300,513100,0.71686035
317350,513100,0.704598
317400,513100,0.7000088
317450,513100,0.70069647
317500,513100,0.6939392
317550,513100,0.68323994
317600,513100,0.6697009
317650,513100,0.6618258
317700,513100,0.6515188
317750,513100,0.6409946
317800,513100,0.6218781
317850,513100,0.6005736
317900,513100,0.5879314
317950,513100,0.5894125
318000,513100,0.5998919
318050,513100,0.6121784
318100,513100,0.60739505
318150,513100,0.5800159
318200,513100,0.55156773
318250,513100,0.5542105
318300,513100,0.54601574
318350,513100,0.54197603
318400,513100,0.5331702
318450,513100,0.5239698
318500,513100,0.5093523
318550,513100,0.5125316
318600,513100,0.5153111
318650,513100,0.5071874
318700,513100,0.5054608
318750,513100,0.49562147
318800,513100,0.4608721
318850,513100,0.49525496
318900,513100,0.6134635
318950,513100,0.6722055
319000,513100,0.6825834
319050,513100,0.6794468
319100,513100,0.6629861
319150,513100,0.64816225
319200,513100,0.6390518
319250,513100,0.65389055
319300,513100,0.6202013
319350,513100,0.5454231
319400,513100,0.5507565
319450,513100,0.5702878
319500,513100,0.57999104
319550,513100,0.5671124
319600,513100,0.5819279
319650,513100,0.59391755
319700,513100,0.6060134
319750,513100,0.6342723
319800,513100,0.63734525
319850,513100,0.6235149
319900,513100,0.60774726
319950,513100,0.6573306
320000,513100,0.79207784
320050,513100,0.819483
320100,513100,0.8081599
320150,513100,0.7703513
320200,513100,0.76716936
320250,513100,0.7488914
320300,513100,0.70849276
320350,513100,0.7036633
320400,513100,0.71973866
320450,513100,0.6867327
320500,513100,0.6232586
320550,513100,0.59238905
320600,513100,0.6171506
320650,513100,0.6478422
320700,513100,0.64410836
320750,513100,0.6369051
320800,513100,0.625649
320850,513100,0.6378525
320900,513100,0.6532002
320950,513100,0.65850246
321000,513100,0.6593339
321050,513100,0.65600646
321100,513100,0.65515864
321150,513100,0.65981835
321200,513100,0.6701883
321250,513100,0.67042965
321300,513100,0.68378556
321350,513100,0.6943059
321400,513100,0.6944769
321450,513100,0.69874257
321500,513100,0.70531744
321550,513100,0.7087216
321600,513100,0.71618193
321650,513100,0.7207311
321700,513100,0.72104627
321750,513100,0.71107477
321800,513100,0.6870727
321850,513100,0.67520565
321900,513100,0.67158395
321950,513100,0.6705551
322000,513100,0.6711113
322050,513100,0.6705551
322100,513100,0.67239577
322150,513100,0.67615706
322200,513100,0.676176
322250,513100,0.66700417
322300,513100,0.658319
322350,513100,0.66038877
322400,513100,0.6667462
322450,513100,0.6757818
322500,513100,0.6778976
322550,513100,0.6731644
322600,513100,0.6689619
322650,513100,0.6749736
322700,513100,0.6823169
322750,513100,0.6757372
322800,513100,0.65685815
322850,513100,0.63776827
322900,513100,0.63491344
322950,513100,0.63237464
323000,513100,0.6215577
323050,513100,0.6072373
323100,513100,0.59750396
323150,513100,0.5926747
323200,513100,0.5856626
323250,513100,0.5682735
323300,513100,0.5412742
323350,513100,0.5194337
323400,513100,0.51584095
323450,513100,0.5397751
323500,513100,0.5447741
323550,513100,0.5252061
323600,513100,0.5104348
323650,513100,0.49624345
323700,513100,0.4739835
323750,513100,0.38906506
323800,513100,0.31897226
323850,513100,0.3228727
323900,513100,0.3351838
323950,513100,0.34538606
324000,513100,0.36932066
324050,513100,0.40534902
324100,513100,0.45380297
324150,513100,0.53096545
324200,513100,0.590633
324250,513100,0.631957
324300,513100,0.6451041
324350,513100,0.6451041
324400,513100,0.6524434
324450,513100,0.65334725
324500,513100,0.65424705
324550,513100,0.65783286
324600,513100,0.67011166
324650,513100,0.697277
324700,513100,0.7242122
324750,513100,0.74030185
324800,513100,0.74490404
324850,513100,0.7485558
324900,513100,0.75708526
324950,513100,0.7546691
325000,513100,0.76711667
325050,513100,0.74994636
325100,513100,0.66502213
325150,513100,0.6274328
325200,513100,0.70358515
325250,513100,0.762252
325300,513100,0.7803074
325350,513100,0.78886425
325400,513100,0.79302984
325450,513100,0.80394965
325500,513100,0.808026
325550,513100,0.8132882
325600,513100,0.8142599
325650,513100,0.8122322
325700,513100,0.80224633
325750,513100,0.78574485
325800,513100,0.7477922
325850,513100,0.68063277
325900,513100,0.63292754
325950,513100,0.62631893
326000,513100,0.60331076
326050,513100,0.6089719
326100,513100,0.6278898
326150,513100,0.62642545
326200,513100,0.58758384
326250,513100,0.5348859
326300,513100,0.5488006
326350,513100,0.5838509
326400,513100,0.5963831
326450,513100,0.6273338
326500,513100,0.6614823
326550,513100,0.6897034
326600,513100,0.74458796
326650,513100,0.7748427
326700,513100,0.70621794
326750,513100,0.6234219
326800,513100,0.6109815
326850,513100,0.5994438
326900,513100,0.5689844
326950,513100,0.5601695
327000,513100,0.5946631
327050,513100,0.6521988
327100,513100,0.6788322
327150,513100,0.68159443
327200,513100,0.67773616
327250,513100,0.66831285
327300,513100,0.6525999
327350,513100,0.6325502
327400,513100,0.6317336
327450,513100,0.64095414
327500,513100,0.64465797
327550,513100,0.64750886
327600,513100,0.6488995
327650,513100,0.65719926
327700,513100,0.6510591
327750,513100,0.64581394
327800,513100,0.64685494
327850,513100,0.6408282
327900,513100,0.6600284
327950,513100,0.65656394
328000,513100,0.6355561
328050,513100,0.602812
328100,513100,0.61808276
328150,513100,0.65821177
328200,513100,0.6731247
328250,513100,0.6705333
328300,513100,0.6619686
328350,513100,0.6620704
328400,513100,0.66986054
328450,513100,0.67578053
328500,513100,0.68609333
328550,513100,0.6851117
328600,513100,0.67837775
328650,513100,0.6780442
313600,513050,0.64691156
313650,513050,0.644501
313700,513050,0.6623697
313750,513050,0.6639236
313800,513050,0.65952045
313850,513050,0.661355
313900,513050,0.66333663
313950,513050,0.663805
314000,513050,0.66809237
314050,513050,0.66951907
314100,513050,0.66317695
314150,513050,0.65400946
314200,513050,0.6513125
314250,513050,0.65299237
314300,513050,0.65398765
314350,513050,0.6511925
314400,513050,0.64119774
314450,513050,0.6496297
314500,513050,0.6573316
314550,513050,0.6551434
314600,513050,0.65557486
314650,513050,0.65204024
314700,513050,0.63887906
314750,513050,0.6234988
314800,513050,0.6274534
314850,513050,0.6496427
314900,513050,0.67151695
314950,513050,0.6764273
315000,513050,0.6700552
315050,513050,0.6645595
315100,513050,0.66145474
315150,513050,0.6592684
315200,513050,0.668543
315250,513050,0.6789444
315300,513050,0.6865119
315350,513050,0.69424653
315400,513050,0.70022726
315450,513050,0.7041064
315500,513050,0.7100624
315550,513050,0.7149134
315600,513050,0.7174275
315650,513050,0.71506786
315700,513050,0.7085465
315750,513050,0.69971514
315800,513050,0.71504515
315850,513050,0.7295687
315900,513050,0.72490865
315950,513050,0.72000754
316000,513050,0.7155184
316050,513050,0.71185625
316100,513050,0.70448625
316150,513050,0.687424
316200,513050,0.6831947
316250,513050,0.69798166
316300,513050,0.71079177
316350,513050,0.71908045
316400,513050,0.7218778
316450,513050,0.72242415
316500,513050,0.7262215
316550,513050,0.7296792
316600,513050,0.72555697
316650,513050,0.7206291
316700,513050,0.7232175
316750,513050,0.7232175
316800,513050,0.7199372
316850,513050,0.7202679
316900,513050,0.71692806
316950,513050,0.7148833
317000,513050,0.7085177
317050,513050,0.6950936
317100,513050,0.69249403
317150,513050,0.6999014
317200,513050,0.7195662
317250,513050,0.7281904
317300,513050,0.71924615
317350,513050,0.70949227
317400,513050,0.7036642
317450,513050,0.7016221
317500,513050,0.68999064
317550,513050,0.66851556
317600,513050,0.6500711
317650,513050,0.6523846
317700,513050,0.6598128
317750,513050,0.65601754
317800,513050,0.6505972
317850,513050,0.6408744
317900,513050,0.6259166
317950,513050,0.61162424
318000,513050,0.61667097
318050,513050,0.6193552
318100,513050,0.6203644
318150,513050,0.605845
318200,513050,0.5839611
318250,513050,0.57268864
318300,513050,0.5602229
318350,513050,0.56274503
318400,513050,0.55372626
318450,513050,0.54969925
318500,513050,0.537618
318550,513050,0.5344865
318600,513050,0.5284421
318650,513050,0.51370245
318700,513050,0.5137465
318750,513050,0.52346444
318800,513050,0.49442548
318850,513050,0.51795477
318900,513050,0.5930473
318950,513050,0.6353361
319000,513050,0.64625
319050,513050,0.65597355
319100,513050,0.65997636
319150,513050,0.64700466
319200,513050,0.64114517
319250,513050,0.620389
319300,513050,0.59205574
319350,513050,0.54663116
319400,513050,0.5601493
319450,513050,0.55051553
319500,513050,0.5522821
319550,513050,0.5628709
319600,513050,0.55962014
319650,513050,0.5670603
319700,513050,0.5917969
319750,513050,0.64252305
319800,513050,0.6498476
319850,513050,0.57495505
319900,513050,0.55971503
319950,513050,0.65651804
320000,513050,0.77275455
320050,513050,0.7914139
320100,513050,0.7552386
320150,513050,0.7129728
320200,513050,0.6899407
320250,513050,0.6145734
320300,513050,0.5581577
320350,513050,0.59662014
320400,513050,0.6441533
320450,513050,0.6647487
320500,513050,0.6467614
320550,513050,0.62960875
320600,513050,0.63301235
320650,513050,0.64040035
320700,513050,0.645032
320750,513050,0.6533434
320800,513050,0.6361346
320850,513050,0.6267205
320900,513050,0.65180796
320950,513050,0.6616795
321000,513050,0.66526365
321050,513050,0.6640639
321100,513050,0.6716071
321150,513050,0.6820381
321200,513050,0.6859962
321250,513050,0.6968741
321300,513050,0.7072643
321350,513050,0.7168787
321400,513050,0.71621156
321450,513050,0.7180431
321500,513050,0.72405434
321550,513050,0.72715443
321600,513050,0.72986233
321650,513050,0.73499614
321700,513050,0.73380387
321750,513050,0.721224
321800,513050,0.70285445
321850,513050,0.6877789
321900,513050,0.68112004
321950,513050,0.6813084
322000,513050,0.6833246
322050,513050,0.68532884
322100,513050,0.6865908
322150,513050,0.68177253
322200,513050,0.677955
322250,513050,0.661177
322300,513050,0.64886314
322350,513050,0.6514029
322400,513050,0.6574905
322450,513050,0.65961576
322500,513050,0.65307176
322550,513050,0.6383702
322600,513050,0.6306743
322650,513050,0.6391519
322700,513050,0.6496051
322750,513050,0.6449139
322800,513050,0.6288068
322850,513050,0.61716115
322900,513050,0.61766505
322950,513050,0.6161698
323000,513050,0.60560083
323050,513050,0.59609944
323100,513050,0.5893537
323150,513050,0.5804416
323200,513050,0.5693345
323250,513050,0.55499095
323300,513050,0.5322902
323350,513050,0.5085432
323400,513050,0.50766283
323450,513050,0.5162662
323500,513050,0.51462275
323550,513050,0.4987596
323600,513050,0.5012741
323650,513050,0.47894543
323700,513050,0.41771176
323750,513050,0.33834597
323800,513050,0.2971287
323850,513050,0.32290316
323900,513050,0.3366919
323950,513050,0.35671836
324000,513050,0.39116788
324050,513050,0.4452515
324100,513050,0.505289
324150,513050,0.5764123
324200,513050,0.6242644
324250,513050,0.6451041
324300,513050,0.6451041
324350,513050,0.6506196
324400,513050,0.65244734
324450,513050,0.65516657
324500,513050,0.6560542
324550,513050,0.6658305
324600,513050,0.6893136
324650,513050,0.72007585
324700,513050,0.74197817
324750,513050,0.75426435
324800,513050,0.75397676
324850,513050,0.75605816
324900,513050,0.75696903
324950,513050,0.75404227
325000,513050,0.7556781
325050,513050,0.717866
325100,513050,0.6179337
325150,513050,0.61972946
325200,513050,0.7212154
325250,513050,0.7671822
325300,513050,0.7833622
325350,513050,0.78977185
325400,513050,0.8027804
325450,513050,0.8059247
325500,513050,0.8132882
325550,513050,0.81474966
325600,513050,0.8153796
325650,513050,0.80644774
325700,513050,0.795594
325750,513050,0.77165824
325800,513050,0.7245726
325850,513050,0.64815974
325900,513050,0.6104163
325950,513050,0.63323617
326000,513050,0.6277893
326050,513050,0.60358405
326100,513050,0.608293
326150,513050,0.62699735
326200,513050,0.61085004
326250,513050,0.5704709
326300,513050,0.563695
326350,513050,0.6132774
326400,513050,0.59741294
326450,513050,0.59519565
326500,513050,0.68423325
326550,513050,0.7162938
326600,513050,0.7378374
326650,513050,0.7744163
326700,513050,0.72598314
326750,513050,0.63253915
326800,513050,0.5970834
326850,513050,0.5680339
326900,513050,0.5679449
326950,513050,0.5796479
327000,513050,0.6284025
327050,513050,0.6791577
327100,513050,0.705635
327150,513050,0.7079641
327200,513050,0.69940513
327250,513050,0.6837348
327300,513050,0.66602516
327350,513050,0.6509218
327400,513050,0.65308845
327450,513050,0.65356237
327500,513050,0.6432347
327550,513050,0.64783585
327600,513050,0.6458234
327650,513050,0.6597092
327700,513050,0.65402406
327750,513050,0.6471304
327800,513050,0.6477924
327850,513050,0.6438048
327900,513050,0.6562199
327950,513050,0.6488518
328000,513050,0.6023436
328050,513050,0.5837622
328100,513050,0.6332901
328150,513050,0.6763824
328200,513050,0.6775737
328250,513050,0.6701883
328300,513050,0.66008306
328350,513050,0.6650958
328400,513050,0.6751495
328450,513050,0.6875869
328500,513050,0.6954271
328550,513050,0.6975898
328600,513050,0.6882618
328650,513050,0.69416875
313600,513000,0.6502443
313650,513000,0.64899075
313700,513000,0.65438545
313750,513000,0.65967417
313800,513000,0.65177786
313850,513000,0.65441906
313900,513000,0.65980536
313950,513000,0.66655433
314000,513000,0.67033434
314050,513000,0.66635627
314100,513000,0.6555888
314150,513000,0.6460047
314200,513000,0.64119846
314250,513000,0.6509231
314300,513000,0.6564324
314350,513000,0.6501858
314400,513000,0.64042145
314450,513000,0.63923126
314500,513000,0.64568424
314550,513000,0.64404273
314600,513000,0.6443608
314650,513000,0.6396115
314700,513000,0.63043106
314750,513000,0.61756146
314800,513000,0.6443266
314850,513000,0.67231345
314900,513000,0.6748448
314950,513000,0.67120934
315000,513000,0.66518444
315050,513000,0.65595573
315100,513000,0.65073305
315150,513000,0.6510882
315200,513000,0.6597167
315250,513000,0.67231345
315300,513000,0.6832715
315350,513000,0.6940749
315400,513000,0.70313674
315450,513000,0.7069657
315500,513000,0.7131074
315550,513000,0.71621597
315600,513000,0.71532613
315650,513000,0.7105795
315700,513000,0.70574206
315750,513000,0.6963696
315800,513000,0.7031854
315850,513000,0.7284499
315900,513000,0.73225534
315950,513000,0.7295535
316000,513000,0.7253717
316050,513000,0.7154678
316100,513000,0.70191
316150,513000,0.6915908
316200,513000,0.69764966
316250,513000,0.7155377
316300,513000,0.72828126
316350,513000,0.73616105
316400,513000,0.73630494
316450,513000,0.7352078
316500,513000,0.73700696
316550,513000,0.73795336
316600,513000,0.7311357
316650,513000,0.72286856
316700,513000,0.72480166
316750,513000,0.7278576
316800,513000,0.7259809
316850,513000,0.7233229
316900,513000,0.7194386
316950,513000,0.7134312
317000,513000,0.7064042
317050,513000,0.69664586
317100,513000,0.6995176
317150,513000,0.7154903
317200,513000,0.72845995
317250,513000,0.7268793
317300,513000,0.7228721
317350,513000,0.7197419
317400,513000,0.70952916
317450,513000,0.6978589
317500,513000,0.6776671
317550,513000,0.657746
317600,513000,0.6443159
317650,513000,0.6397328
317700,513000,0.6482583
317750,513000,0.6544253
317800,513000,0.65597004
317850,513000,0.659414
317900,513000,0.65871596
317950,513000,0.6529846
318000,513000,0.6528296
318050,513000,0.6387833
318100,513000,0.6144213
318150,513000,0.60131246
318200,513000,0.58486825
318250,513000,0.5804241
318300,513000,0.5840736
318350,513000,0.5736781
318400,513000,0.5695404
318450,513000,0.5653721
318500,513000,0.5554469
318550,513000,0.5485807
318600,513000,0.55336416
318650,513000,0.5506372
318700,513000,0.54231095
318750,513000,0.5355041
318800,513000,0.50924677
318850,513000,0.53231615
318900,513000,0.599187
318950,513000,0.61976373
319000,513000,0.62471396
319050,513000,0.62579757
319100,513000,0.631408
319150,513000,0.62731105
319200,513000,0.6153904
319250,513000,0.5906905
319300,513000,0.5629712
319350,513000,0.5577721
319400,513000,0.57851815
319450,513000,0.55973315
319500,513000,0.55483764
319550,513000,0.57565147
319600,513000,0.583528
319650,513000,0.59209466
319700,513000,0.6025763
319750,513000,0.6089214
319800,513000,0.6023851
319850,513000,0.5714974
319900,513000,0.56130755
319950,513000,0.653269
320000,513000,0.73373365
320050,513000,0.7630971
320100,513000,0.7294093
320150,513000,0.67076975
320200,513000,0.62633497
320250,513000,0.5712916
320300,513000,0.5692819
320350,513000,0.62218875
320400,513000,0.65951455
320450,513000,0.6803983
320500,513000,0.67696285
320550,513000,0.6679461
320600,513000,0.6628187
320650,513000,0.6611038
320700,513000,0.6652597
320750,513000,0.6767755
320800,513000,0.67260385
320850,513000,0.66848576
320900,513000,0.6716961
320950,513000,0.6697912
321000,513000,0.67398536
321050,513000,0.68141204
321100,513000,0.6999095
321150,513000,0.7164612
321200,513000,0.7164612
321250,513000,0.7208118
321300,513000,0.73346275
321350,513000,0.74054164
321400,513000,0.7352224
321450,513000,0.7382201
321500,513000,0.7447943
321550,513000,0.74394786
321600,513000,0.74479485
321650,513000,0.751737
321700,513000,0.7446158
321750,513000,0.7321666
321800,513000,0.7241772
321850,513000,0.7041114
321900,513000,0.6825735
321950,513000,0.67647964
322000,513000,0.68112004
322050,513000,0.68857855
322100,513000,0.6884592
322150,513000,0.66961
322200,513000,0.65322196
322250,513000,0.63840157
322300,513000,0.6356582
322350,513000,0.63603586
322400,513000,0.62880504
322450,513000,0.62828135
322500,513000,0.62960875
322550,513000,0.6223961
322600,513000,0.6148623
322650,513000,0.6180348
322700,513000,0.62946254
322750,513000,0.6268248
322800,513000,0.61004084
322850,513000,0.5972932
322900,513000,0.59800005
322950,513000,0.5912186
323000,513000,0.58307153
323050,513000,0.57818997
323100,513000,0.5681107
323150,513000,0.5508157
323200,513000,0.5374436
323250,513000,0.52085924
323300,513000,0.5147429
323350,513000,0.5024439
323400,513000,0.4830334
323450,513000,0.46516123
323500,513000,0.45556322
323550,513000,0.44700876
323600,513000,0.45988038
323650,513000,0.41727236
323700,513000,0.33526853
323750,513000,0.29772905
323800,513000,0.3068863
323850,513000,0.3414636
323900,513000,0.3476857
323950,513000,0.37351993
324000,513000,0.4327768
324050,513000,0.4930827
324100,513000,0.56622475
324150,513000,0.61551243
324200,513000,0.6413512
324250,513000,0.6451041
324300,513000,0.6451041
324350,513000,0.65062356
324400,513000,0.6524434
324450,513000,0.65334725
324500,513000,0.6578529
324550,513000,0.67696273
324600,513000,0.7099467
324650,513000,0.7421738
324700,513000,0.7607741
324750,513000,0.762794
324800,513000,0.7632996
324850,513000,0.7612068
324900,513000,0.75787354
324950,513000,0.7574766
325000,513000,0.74398947
325050,513000,0.67352813
325100,513000,0.5771369
325150,513000,0.6344244
325200,513000,0.73433554
325250,513000,0.7699268
325300,513000,0.7822595
325350,513000,0.79584235
325400,513000,0.8037758
325450,513000,0.8094005
325500,513000,0.81320417
325550,513000,0.8153138
325600,513000,0.8134753
325650,513000,0.7977198
325700,513000,0.7743958
325750,513000,0.7434329
325800,513000,0.69026476
325850,513000,0.6374216
325900,513000,0.60963094
325950,513000,0.6167508
326000,513000,0.6164742
326050,513000,0.58578765
326100,513000,0.580154
326150,513000,0.61844826
326200,513000,0.6374312
326250,513000,0.6068284
326300,513000,0.57925755
326350,513000,0.6410057
326400,513000,0.5966681
326450,513000,0.5766334
326500,513000,0.7094199
326550,513000,0.74950635
326600,513000,0.7326081
326650,513000,0.755286
326700,513000,0.7262515
326750,513000,0.6189401
326800,513000,0.583547
326850,513000,0.55737704
326900,513000,0.5645307
326950,513000,0.60521656
327000,513000,0.6616721
327050,513000,0.7061968
327100,513000,0.70619506
327150,513000,0.69340795
327200,513000,0.6789444
327250,513000,0.6635998
327300,513000,0.6551907
327350,513000,0.6571048
327400,513000,0.6724713
327450,513000,0.6702142
327500,513000,0.65643024
327550,513000,0.6492637
327600,513000,0.65807074
327650,513000,0.65759665
327700,513000,0.6601405
327750,513000,0.65439445
327800,513000,0.6463794
327850,513000,0.6488786
327900,513000,0.62847584
327950,513000,0.6113167
328000,513000,0.5892653
328050,513000,0.6152695
328100,513000,0.67375284
328150,513000,0.6904246
328200,513000,0.6799001
328250,513000,0.6718339
328300,513000,0.67190456
328350,513000,0.68607646
328400,513000,0.6927043
328450,513000,0.70846134
328500,513000,0.7143715
328550,513000,0.7118404
328600,513000,0.70416534
328650,513000,0.7116224
313600,512950,0.6628881
313650,512950,0.6519937
313700,512950,0.64575595
313750,512950,0.65049815
313800,512950,0.6474924
313850,512950,0.65387416
313900,512950,0.6583105
313950,512950,0.66709584
314000,512950,0.6716651
314050,512950,0.6662102
314100,512950,0.66010725
314150,512950,0.6505607
314200,512950,0.6451041
314250,512950,0.6515119
314300,512950,0.6520535
314350,512950,0.6427206
314400,512950,0.6365719
314450,512950,0.6335922
314500,512950,0.6375844
314550,512950,0.6362665
314600,512950,0.63309705
314650,512950,0.63032407
314700,512950,0.61597383
314750,512950,0.6199447
314800,512950,0.6614803
314850,512950,0.68234384
314900,512950,0.6728242
314950,512950,0.6715465
315000,512950,0.6695077
315050,512950,0.65756875
315100,512950,0.6503089
315150,512950,0.655565
315200,512950,0.6655092
315250,512950,0.67811584
315300,512950,0.68794954
315350,512950,0.7023241
315400,512950,0.7115458
315450,512950,0.7137946
315500,512950,0.7205361
315550,512950,0.7232802
315600,512950,0.7200423
315650,512950,0.714052
315700,512950,0.7086929
315750,512950,0.70112026
315800,512950,0.6916451
315850,512950,0.72275966
315900,512950,0.7424138
315950,512950,0.73877853
316000,512950,0.7344728
316050,512950,0.7303342
316100,512950,0.71882284
316150,512950,0.71373695
316200,512950,0.72219354
316250,512950,0.7318647
316300,512950,0.7328982
316350,512950,0.73917747
316400,512950,0.7416616
316450,512950,0.73631597
316500,512950,0.7393527
316550,512950,0.73790807
316600,512950,0.731322
316650,512950,0.72509634
316700,512950,0.7240739
316750,512950,0.72662336
316800,512950,0.73007476
316850,512950,0.72759527
316900,512950,0.7166402
316950,512950,0.71269095
317000,512950,0.7193863
317050,512950,0.7209148
317100,512950,0.71507657
317150,512950,0.71346813
317200,512950,0.7105004
317250,512950,0.701844
317300,512950,0.7108394
317350,512950,0.7210124
317400,512950,0.7091793
317450,512950,0.69364446
317500,512950,0.6691479
317550,512950,0.6533759
317600,512950,0.6468691
317650,512950,0.64273
317700,512950,0.64698243
317750,512950,0.6560068
317800,512950,0.65992224
317850,512950,0.66408765
317900,512950,0.66335773
317950,512950,0.659623
318000,512950,0.66335744
318050,512950,0.654113
318100,512950,0.6260187
318150,512950,0.60150933
318200,512950,0.58831656
318250,512950,0.58486825
318300,512950,0.5917524
318350,512950,0.58938235
318400,512950,0.5760987
318450,512950,0.5705852
318500,512950,0.5759262
318550,512950,0.5730076
318600,512950,0.5707215
318650,512950,0.5675206
318700,512950,0.5643221
318750,512950,0.5541369
318800,512950,0.52275294
318850,512950,0.5331242
318900,512950,0.5933449
318950,512950,0.608822
319000,512950,0.6099536
319050,512950,0.61564046
319100,512950,0.61020875
319150,512950,0.60569763
319200,512950,0.59371877
319250,512950,0.5796273
319300,512950,0.56193644
319350,512950,0.5653435
319400,512950,0.578354
319450,512950,0.57804036
319500,512950,0.5683347
319550,512950,0.5905079
319600,512950,0.61778796
319650,512950,0.63085204
319700,512950,0.6395113
319750,512950,0.64414406
319800,512950,0.6319607
319850,512950,0.5997618
319900,512950,0.60104847
319950,512950,0.6668857
320000,512950,0.6975926
320050,512950,0.6858869
320100,512950,0.67864823
320150,512950,0.64384615
320200,512950,0.6143472
320250,512950,0.6086629
320300,512950,0.6211377
320350,512950,0.6725691
320400,512950,0.69870746
320450,512950,0.693895
320500,512950,0.68803275
320550,512950,0.6884669
320600,512950,0.6937219
320650,512950,0.70133424
320700,512950,0.71223706
320750,512950,0.7110817
320800,512950,0.7065427
320850,512950,0.7055801
320900,512950,0.6864852
320950,512950,0.6653681
321000,512950,0.6791577
321050,512950,0.70593435
321100,512950,0.72138536
321150,512950,0.7279764
321200,512950,0.7286822
321250,512950,0.7360893
321300,512950,0.74817187
321350,512950,0.7510772
321400,512950,0.7453727
321450,512950,0.7477433
321500,512950,0.75447863
321550,512950,0.7535965
321600,512950,0.75690097
321650,512950,0.76526713
321700,512950,0.7560044
321750,512950,0.73955786
321800,512950,0.7359736
321850,512950,0.71094394
321900,512950,0.6732143
321950,512950,0.6679193
322000,512950,0.6762176
