x,y,seq,shape
228.2,123.8,69,1057
228.6,119.0,70,1058
240.6,119.7,71,1058
238.2,115.7,72,1058
233.4,116.2,73,1058
235.8,111.5,74,1058
247.7,117.9,75,1058
247.7,112.3,76,1058
241.8,107.1,77,1058
248.6,102.4,78,1058
259.7,111.9,79,1058
261.0,100.0,80,1058
266.8,92.5,81,1058
269.2,108.9,82,1058
285.9,92.9,83,1058
283.1,107.1,84,1058
285.9,108.0,85,1058
302.5,92.3,86,1058
314.4,89.6,87,1058
350.2,70.9,88,1058
366.8,65.1,89,1058
371.6,68.7,90,1058
385.9,65.8,91,1058
393.1,61.9,92,1058
144.4,195.2,1,1060
150.9,200.0,2,1060
150.1,203.5,3,1060
114.9,214.3,4,1060
145.0,190.5,5,1061
148.5,183.3,6,1061
150.1,189.5,7,1061
157.2,194.3,8,1061
159.2,185.7,9,1061
154.8,178.6,10,1061
140.5,168.5,11,1061
150.1,170.4,12,1061
152.5,166.3,13,1061
159.6,167.4,14,1061
159.4,157.1,15,1061
164.4,164.3,16,1061
171.5,167.2,17,1061
193.5,154.8,18,1061
197.7,147.8,19,1061
222.7,128.6,20,1061
232.1,111.9,21,1061
247.7,101.3,22,1061
259.7,107.5,23,1061
259.9,100.0,24,1061
266.8,91.4,25,1061
271.6,103.8,26,1061
285.9,92.0,27,1061
293.0,97.1,28,1061
352.4,69.0,29,1061
366.8,63.8,30,1061
373.7,66.7,31,1061
385.9,65.0,32,1061
400.2,56.0,33,1061
404.4,61.9,34,1061
402.6,65.2,35,1061
426.4,61.1,36,1061
426.4,68.1,37,1061
443.1,65.9,38,1061
451.6,69.0,39,1061
445.8,73.8,40,1061
460.7,83.3,41,1061
459.8,86.2,42,1061
450.8,85.7,43,1061
446.8,90.5,44,1062
450.2,86.6,45,1062
118.1,216.7,46,1063
131.0,213.3,47,1063
126.3,218.7,48,1064
126.3,224.0,49,1064
141.2,221.4,50,1064
121.7,235.7,51,1064
128.6,235.8,52,1064
133.4,210.7,53,1065
136.6,211.9,54,1065
133.4,214.0,55,1065
409.7277,101.40577,1,1067
409.3,102.4,2,1067
416.9,95.1,3,1068
414.5,96.9,4,1068
409.7277,100.75988,1,1070
409.0,102.4,2,1070
416.9,94.8,3,1071
416.9,95.7,4,1071
395.43484,121.96907,1,1073
394.6,123.8,2,1073
396.5,119.0,3,1074
407.3,105.9,4,1074
397.8,121.9,5,1074
395.43484,122.31801,1,1076
394.7,123.8,2,1076
396.6,119.0,3,1077
405.0,108.1,4,1077
402.6,114.3,5,1078
397.8,121.7,6,1078
407.3,106.2,7,1079
407.3,109.4,8,1079
393.3,150.0,1,1081
392.7,147.6,2,1081
399.2,138.1,3,1082
412.1,116.1,4,1082
414.6,123.8,5,1083
400.2,141.8,6,1083
416.9,117.8,7,1084
416.9,120.2,8,1084
414.5,112.7,9,1085
414.5,116.3,10,1085
399.7,138.1,1,1087
400.2,137.5,2,1087
404.5,131.0,3,1088
412.1,122.2,4,1088
412.3,126.2,5,1089
405.0,134.6,6,1089
416.9,118.8,7,1090
414.5,120.3,8,1090
397.817,151.5091,1,1092
396.9,152.4,2,1092
402.6,147.1,3,1093
411.5,140.5,4,1093
402.6,149.2,5,1093
400.2,150.3,1,1095
397.2,152.4,2,1095
409.7,139.9,3,1096
409.7,142.6,4,1096
396.8,152.4,1,1098
395.4,154.8,2,1098
397.8,153.5,3,1098
402.6,146.9,4,1099
409.7,139.5,5,1099
412.0,138.1,6,1100
412.1,138.6,7,1100
405.3,147.6,8,1101
402.6,149.7,9,1101
409.7,144.4,1,1103
420.3,133.3,2,1103
419.3,130.0,3,1103
395.8,152.4,4,1103
388.28845,160.31364,1,1105
387.6,161.9,2,1105
400.2,148.6,3,1106
419.7,131.0,4,1106
406.2,147.6,5,1106
421.6,137.8,6,1107
419.3,139.9,7,1107
119.1,214.1,1,1109
116.2,216.7,2,1109
133.4,209.9,3,1109
138.2,211.1,4,1109
127.3,221.4,5,1109
142.4,221.4,6,1109
122.7,235.7,7,1109
133.4,232.3,8,1109
139.0,235.7,9,1109
132.5,238.1,10,1109
130.7,245.2,11,1109
123.9,248.1,12,1109
104.8,250.0,13,1109
103.0,254.8,14,1109
109.5,259.5,15,1109
101.4,261.9,16,1109
108.2,266.7,17,1109
97.2,271.4,18,1109
123.9,211.5,19,1110
150.1,204.2,20,1110
148.2,195.2,21,1110
143.5,195.2,22,1110
145.3,192.3,23,1111
147.7,184.0,24,1111
155.1,200.0,25,1111
161.6,200.0,26,1111
157.9,195.2,27,1111
159.0,183.3,28,1111
147.7,171.8,29,1111
147.1,171.4,30,1112
142.9,169.9,31,1112
145.3,172.1,32,1112
107.4,276.2,33,1113
133.3,278.6,34,1113
136.2,276.2,35,1114
138.2,272.8,36,1114
159.6,266.2,37,1114
153.9,281.0,38,1114
147.6,285.7,39,1114
150.9,288.1,40,1115
159.6,282.6,41,1115
161.0,285.7,42,1115
157.8,297.6,43,1115
162.7,304.8,44,1115
158.6,321.4,45,1115
161.6,321.4,46,1116
171.5,309.9,47,1116
172.5,314.3,48,1116
159.6,328.0,49,1116
158.7,323.8,50,1116
157.2,323.7,51,1117
151.0,340.5,52,1117
154.8,363.6,53,1117
152.5,380.8,54,1118
157.0,385.7,55,1118
156.7,392.9,56,1118
162.0,387.2,57,1118
169.1,391.2,58,1118
172.0,392.9,59,1119
173.9,391.0,60,1119
181.2,407.1,61,1120
176.3,424.1,62,1120
155.2,409.5,63,1120
145.6,411.9,64,1120
142.1,416.7,65,1120
154.8,415.4,66,1120
162.0,426.5,67,1120
169.1,428.1,68,1120
173.9,437.2,69,1120
178.7,436.5,70,1120
174.8,442.9,71,1120
176.0,447.6,72,1120
180.7,445.2,73,1120
182.5,447.6,74,1120
177.0,464.3,75,1120
183.4,490.4,76,1121
172.7,511.9,77,1121
176.3,529.5,78,1121
183.4,527.1,79,1121
185.8,531.4,80,1121
185.9,528.6,81,1121
385.90628,176.70361,1,1123
385.2,178.6,2,1123
387.7,173.8,3,1124
397.8,164.7,4,1124
393.9,176.2,5,1125
395.4,175.2,6,1125
402.6,163.7,7,1126
402.0,164.3,8,1126
401.3,161.9,9,1127
407.3,158.0,10,1127
416.9,149.6,11,1128
416.9,150.4,12,1128
412.1,153.3,1,1130
387.2,173.8,2,1130
382.5,181.0,3,1130
383.5,187.2,4,1130
393.7,181.0,5,1130
412.4,157.1,6,1130
419.3,147.5,7,1131
416.9,148.8,8,1131
412.1,153.4,1,1133
387.3,173.8,2,1133
383.5,183.3,3,1133
393.1,181.4,4,1133
412.2,157.1,5,1133
416.9,149.0,6,1134
416.9,151.0,7,1134
407.34552,158.94624,1,1136
405.7,159.5,2,1136
414.2,152.4,3,1137
414.5,152.9,4,1137
247.7,289.1,1,1139
264.4,283.8,2,1139
288.0,283.3,3,1139
259.7,281.7,4,1139
247.74232,286.21893,5,1139
247.7,289.1,6,1139
154.8,189.2,1,1141
150.1,189.0,2,1141
147.7,182.6,3,1141
140.0,195.2,4,1141
140.5,200.6,5,1141
145.3,194.9,6,1141
150.1,203.1,7,1141
114.3,214.2,8,1141
116.7,218.1,9,1141
130.2,214.3,10,1141
121.8,226.2,11,1141
140.3,221.4,12,1141
121.2,235.7,13,1141
130.4,238.1,14,1141
127.8,245.2,15,1141
103.1,250.0,16,1141
103.8,257.1,17,1141
95.9,271.4,18,1141
157.3,192.9,19,1142
155.8,190.5,20,1142
157.2,187.6,21,1143
158.3,183.3,22,1143
154.4,178.6,23,1143
139.8,169.0,24,1143
145.3,167.1,25,1143
147.9,166.7,26,1144
146.4,166.7,27,1144
102.4,276.0,28,1145
123.5,281.0,29,1145
121.5,284.1,30,1145
104.5,285.7,31,1145
104.3,290.5,32,1145
108.9,292.9,33,1145
106.7,297.6,34,1145
112.0,300.0,35,1145
109.6,303.6,36,1145
131.0,300.7,37,1145
138.2,296.6,38,1145
140.5,304.7,39,1146
154.8,302.5,40,1146
153.5,321.4,41,1147
150.5,323.8,42,1147
152.3,333.3,43,1147
148.6,342.9,44,1147
155.1,371.4,45,1147
150.6,383.3,46,1147
153.9,385.7,47,1147
154.8,395.9,48,1147
166.7,400.3,49,1147
173.8,411.9,50,1147
169.1,415.4,51,1147
154.8,408.5,52,1147
145.3,410.9,53,1147
140.5,415.2,54,1147
136.4,428.6,55,1147
138.2,431.4,56,1147
145.3,418.4,57,1147
152.5,418.7,58,1147
165.3,435.7,59,1147
171.0,457.1,60,1147
170.0,464.3,61,1148
171.3,459.5,62,1148
167.3,457.1,63,1149
164.4,455.1,64,1149
162.0,467.2,65,1149
159.4,464.3,66,1149
159.6,476.5,67,1149
154.8,478.3,68,1149
151.0,471.4,69,1149
150.3,478.6,70,1149
154.3,483.3,71,1149
148.9,500.0,72,1149
150.1,502.9,73,1149
155.5,502.4,74,1149
150.8,507.1,75,1149
157.2,550.0,76,1149
140.4,490.5,77,1149
142.1,469.0,78,1149
403.0,173.8,1,1151
405.0,171.8,2,1151
412.9,176.2,3,1152
412.1,175.3,4,1152
413.1,171.4,5,1153
435.9,150.3,6,1153
455.0,126.3,7,1153
462.1,101.8,8,1153
445.2,133.3,9,1153
410.3,171.4,10,1153
405.3,169.0,11,1154
407.3,167.0,12,1154
403.5,171.4,13,1154
407.6,166.7,14,1155
409.3,164.3,15,1155
423.7,164.3,1,1157
428.8,162.4,2,1157
426.5,164.3,3,1158
424.0,166.0,4,1158
435.9,153.9,5,1159
435.9,155.2,6,1159
455.0,130.0,1,1161
450.8,135.7,2,1161
457.2,126.2,3,1162
459.8,119.7,4,1162
461.6,116.7,5,1163
463.3,111.9,6,1163
466.8,111.9,7,1163
462.1,119.8,8,1163
455.0,129.8,1,1165
450.4,135.7,2,1165
457.1,126.2,3,1166
459.8,119.4,4,1166
461.4,116.7,5,1167
463.1,111.9,6,1167
469.3,109.1,7,1167
467.2,111.9,8,1168
462.1,120.1,9,1168
455.3,133.3,1,1170
451.2,135.7,2,1170
455.0,130.2,3,1170
459.0,123.8,4,1171
459.8,120.0,5,1171
461.7,116.7,6,1172
462.1,114.6,7,1172
463.6,111.9,8,1173
466.3,111.9,9,1173
464.5,114.9,10,1173
466.9,110.3,1,1175
462.3,111.9,2,1175
450.2,138.2,3,1175
462.1,121.1,4,1175
469.3,108.0,5,1176
469.3,110.9,6,1176
466.9,110.7,1,1178
462.6,111.9,2,1178
450.2,137.3,3,1178
457.5,131.0,4,1178
469.3,108.4,5,1179
469.3,110.6,6,1179
421.6,170.5,1,1181
414.7,173.8,2,1181
419.6,173.8,3,1181
424.4,169.0,4,1182
426.4,166.8,5,1182
424.0,168.6,6,1182
428.4,164.3,7,1183
426.6,166.7,8,1183
431.2,162.0,9,1183
428.8,164.0,10,1183
431.3,161.9,11,1184
433.5,159.8,12,1184
431.2,161.8,13,1184
452.60614,139.25595,1,1186
451.9,140.5,2,1186
455.4,138.1,3,1187
476.3,114.3,4,1187
471.7,111.5,5,1187
466.1,116.7,6,1187
453.7,138.1,7,1187
143.7,226.2,1,1189
151.8,226.2,2,1189
142.9,232.8,3,1189
136.0,228.6,4,1189
138.2,224.3,5,1190
152.5,219.3,6,1190
155.2,214.3,7,1190
151.1,211.9,8,1190
150.6,216.7,9,1190
141.0,219.0,10,1190
97.4,271.4,11,1191
109.2,266.7,12,1191
101.6,261.9,13,1191
110.2,259.5,14,1191
103.3,254.8,15,1191
104.8,250.5,16,1191
131.5,245.2,17,1191
131.1,240.5,18,1191
139.3,235.7,19,1191
133.4,231.9,20,1191
123.0,235.7,21,1191
135.8,227.5,22,1191
104.5,276.2,23,1192
121.5,276.8,24,1192
131.0,271.0,25,1192
135.8,273.2,26,1192
157.2,265.0,27,1192
161.3,266.7,28,1192
157.2,276.9,29,1193
150.0,285.7,30,1193
154.8,286.0,31,1193
159.7,281.0,32,1193
159.8,292.9,33,1193
162.0,296.9,34,1194
161.3,295.2,35,1194
159.4,297.6,36,1195
164.4,304.4,37,1195
169.1,298.4,38,1195
172.5,300.0,39,1196
173.9,299.2,40,1196
171.5,303.6,41,1197
170.3,304.8,42,1197
166.7,305.1,43,1198
162.0,309.5,44,1198
164.2,307.1,45,1199
165.4,311.9,46,1199
169.7,311.9,47,1200
175.5,307.1,48,1200
162.1,326.2,49,1200
164.4,329.9,50,1200
166.7,336.1,51,1201
160.4,342.9,52,1201
174.0,354.8,53,1201
171.5,357.8,54,1201
166.7,352.9,55,1201
164.9,359.5,56,1201
156.6,364.3,57,1201
155.0,376.2,58,1202
152.8,381.0,59,1202
159.6,386.9,60,1202
165.0,385.7,61,1202
157.4,381.0,62,1202
164.4,366.5,63,1202
165.2,381.0,64,1202
178.7,398.8,65,1202
183.9,400.0,66,1202
181.0,400.7,67,1202
176.3,425.4,68,1202
165.3,419.0,69,1202
173.9,435.7,70,1203
178.7,435.2,71,1203
178.7,440.4,72,1204
176.3,446.0,73,1204
178.7,447.7,74,1204
181.0,444.4,75,1204
183.0,447.6,76,1204
177.9,464.3,77,1204
197.7,497.3,78,1204
193.6,473.8,79,1204
195.3,470.0,80,1204
201.1,473.8,81,1204
201.8,478.6,82,1205
202.0,476.2,83,1205
197.7,475.0,84,1206
195.4,476.2,85,1206
200.1,483.2,86,1206
205.8,483.3,87,1206
205.0,488.1,88,1206
208.5,490.5,89,1206
203.7,492.9,90,1206
206.8,497.6,91,1206
216.3,502.4,92,1206
211.7,504.8,93,1206
216.8,507.3,94,1206
219.2,502.5,95,1206
223.9,509.5,96,1206
221.3,514.3,97,1206
226.3,516.7,98,1206
424.0205,194.5709,1,1208
423.4,195.2,2,1208
431.2,187.3,3,1209
434.5,185.7,4,1209
431.2,188.9,5,1209
450.5,171.4,1,1211
412.1,197.6,2,1211
421.6,195.3,3,1211
419.9,197.6,4,1211
450.3,176.2,5,1212
422.9,197.6,6,1212
452.6,169.8,7,1213
485.1,142.9,8,1213
514.6,107.1,9,1213
490.7,111.1,10,1213
459.8,144.2,11,1213
433.5,166.4,12,1213
456.9,157.1,1,1215
455.0,159.4,2,1215
457.4,157.5,3,1215
455.1,159.5,4,1216
451.1,161.9,5,1216
458.4,154.8,6,1217
459.8,156.1,7,1217
466.9,147.3,8,1218
466.9,148.1,9,1218
455.0,158.6,1,1220
450.6,161.9,2,1220
455.0,161.9,3,1220
466.9,147.1,4,1221
466.9,148.5,5,1221
419.0,181.0,1,1223
465.1,140.5,2,1223
482.8,119.0,3,1223
495.5,110.6,4,1223
486.2,126.2,5,1223
423.0,185.7,6,1224
457.4,155.0,7,1224
457.5,159.5,8,1225
440.7,175.0,9,1225
483.6,143.2,10,1225
505.0,112.7,11,1225
488.3,127.5,12,1225
459.7,152.4,13,1226
462.1,150.3,14,1226
462.1,154.6,15,1227
459.8,157.1,16,1227
466.9,146.4,17,1228
466.9,149.5,18,1228
482.8,131.0,1,1230
483.6,129.7,2,1230
421.4,181.0,3,1231
465.8,140.5,4,1231
483.1,119.0,5,1231
496.6,111.9,6,1231
422.1,185.7,7,1232
471.7,142.9,8,1232
453.3,164.3,9,1232
457.8,164.3,10,1233
488.3,138.2,11,1233
505.0,113.7,12,1233
486.0,129.9,13,1233
450.2,165.9,14,1234
448.3,169.0,15,1234
451.2,169.0,16,1235
454.8,166.7,17,1235
445.5,170.7,18,1236
443.9,171.4,19,1236
493.1,112.6,1,1238
483.2,119.0,2,1238
466.1,140.5,3,1238
420.5,183.3,4,1238
496.3,111.9,5,1239
493.9,111.9,6,1239
424.6,183.3,7,1240
462.1,149.0,8,1240
473.6,142.9,9,1240
453.7,164.3,10,1240
457.7,164.3,11,1241
487.9,138.1,12,1241
505.1,114.3,13,1241
486.0,130.2,14,1241
450.2,166.4,15,1242
450.2,169.5,16,1242
454.2,166.7,17,1242
493.1,113.2,1,1244
483.3,119.0,2,1244
466.4,140.5,3,1244
420.9,183.3,4,1244
496.0,111.9,5,1245
494.5,111.9,6,1245
483.6,128.3,7,1246
482.0,131.0,8,1246
424.2,183.3,9,1247
464.5,146.5,10,1247
474.0,142.0,11,1247
454.2,164.3,12,1247
457.6,164.3,13,1248
487.2,138.1,14,1248
502.5,116.7,15,1248
483.6,132.7,16,1248
450.2,172.2,1,1250
422.3,195.2,2,1250
426.4,195.3,3,1250
438.3,184.9,4,1250
452.6,170.2,5,1251
485.5,142.9,6,1251
515.6,107.1,7,1251
505.0,109.5,8,1251
500.2,106.8,9,1251
490.7,110.7,10,1251
459.8,143.9,11,1251
435.9,164.1,12,1251
424.0205,193.90372,1,1253
422.8,195.2,2,1253
431.2,186.4,3,1254
433.5,184.2,4,1254
435.9,182.5,5,1255
443.1,179.1,6,1255
440.7,183.3,7,1256
435.9,184.9,8,1256
457.4,166.2,9,1257
485.8,142.9,10,1257
507.4,117.4,11,1257
471.7,158.3,12,1258
457.4,168.7,13,1258
508.7,114.3,14,1259
516.6,107.1,15,1259
500.2,106.1,16,1259
490.7,110.3,17,1259
455.6,147.6,18,1259
435.9,163.4,19,1259
424.0205,194.23729,1,1261
423.1,195.2,2,1261
431.2,186.8,3,1262
433.5,184.6,4,1262
435.5,183.3,5,1263
438.3,181.9,6,1263
440.7,180.1,7,1264
443.1,179.5,8,1264
457.0,166.7,9,1265
486.0,143.2,10,1265
474.3,157.1,11,1266
457.4,168.1,12,1266
487.8,140.5,13,1267
507.4,117.8,14,1267
509.0,114.3,15,1268
517.3,107.1,16,1268
502.6,105.6,17,1268
493.1,108.5,18,1268
452.6,150.4,19,1268
435.9,163.0,20,1268
302.2,307.1,1,1270
271.6,304.6,2,1270
257.3,308.8,3,1270
248.4,316.7,4,1270
271.6,308.1,5,1270
297.8,308.2,6,1270
343.0,320.0,7,1271
322.0,311.9,8,1271
319.2,310.6,9,1272
300.9,309.5,10,1272
264.4,329.3,1,1274
278.7,327.2,2,1274
300.1,332.2,3,1274
319.2,331.0,4,1274
290.6,325.0,5,1274
285.9,326.9,6,1274
281.1,323.6,7,1274
262.2,328.6,8,1274
264.4,329.3,9,1274
424.9,200.0,1,1276
426.4,198.1,2,1276
428.9,197.6,3,1277
435.9,191.7,4,1277
441.2,188.1,5,1278
443.1,186.5,6,1278
444.6,185.7,7,1279
445.5,184.8,8,1279
448.3,183.3,9,1280
486.0,157.2,10,1280
502.6,140.7,11,1280
483.6,164.2,12,1281
474.5,171.4,13,1281
472.0,181.0,14,1282
466.4,185.7,15,1282
471.8,185.7,16,1283
488.9,173.8,17,1283
524.1,139.9,18,1283
526.5,125.1,19,1283
529.7,123.8,20,1284
531.2,118.0,21,1284
525.2,123.8,22,1284
514.6,135.7,23,1285
514.5,134.9,24,1285
515.8,131.0,25,1286
516.9,125.9,26,1286
509.8,130.1,27,1287
507.6,131.0,28,1287
508.5,128.6,29,1287
507.4,130.8,30,1288
507.4,131.6,31,1288
509.5,126.2,32,1289
509.8,121.0,33,1289
479.1,154.8,34,1289
443.2,183.3,35,1289
481.2,169.8,36,1290
493.1,160.6,37,1290
495.2,159.5,38,1291
495.5,160.7,39,1291
490.8,166.7,40,1292
481.2,173.8,41,1292
471.7,173.3,42,1293
467.7,176.2,43,1293
472.6,176.2,44,1294
475.8,173.8,45,1294
464.5,178.2,46,1295
460.6,181.0,47,1295
465.2,181.0,48,1296
469.0,178.6,49,1296
457.4,182.9,50,1297
454.0,185.7,51,1297
458.0,185.7,52,1298
461.3,183.3,53,1298
447.8,190.1,54,1299
450.2,190.6,55,1299
505.0,138.3,56,1300
505.0,142.3,57,1300
438.3,187.5,58,1301
437.3,188.1,59,1301
431.2,192.5,60,1302
426.2,197.6,61,1302
416.1,202.4,62,1303
421.6,200.2,63,1303
416.1,202.4,64,1303
441.0,188.1,1,1305
443.1,186.3,2,1305
444.2,185.7,3,1306
445.5,184.4,4,1306
448.2,183.3,5,1307
488.3,155.1,6,1307
502.6,140.5,7,1307
491.5,161.9,8,1308
496.5,159.5,9,1308
470.5,183.3,10,1308
475.4,183.3,11,1309
524.1,139.5,12,1309
526.5,124.7,13,1309
529.4,123.8,14,1310
531.2,118.2,15,1310
525.6,123.8,16,1310
513.8,135.7,17,1311
514.5,128.7,18,1311
508.6,131.0,19,1311
505.5,133.3,20,1312
507.4,130.1,21,1312
509.0,126.2,22,1313
509.8,121.2,23,1313
478.8,155.6,24,1313
443.8,183.3,25,1313
481.2,166.3,26,1314
475.0,171.4,27,1314
479.3,171.4,28,1315
484.6,166.7,29,1315
471.7,173.5,30,1316
468.1,176.2,31,1316
472.3,176.2,32,1317
475.3,173.8,33,1317
464.5,178.4,34,1318
461.0,181.0,35,1318
465.0,181.0,36,1319
468.5,178.6,37,1319
457.4,183.0,38,1320
454.3,185.7,39,1320
457.8,185.7,40,1321
460.8,183.3,41,1321
504.6,138.1,42,1322
505.0,142.8,43,1322
438.3,187.7,44,1323
437.7,188.1,45,1323
429.3,195.2,46,1324
438.3,189.4,47,1324
129.0,235.7,1,1326
138.2,235.8,2,1326
131.0,237.4,3,1326
129.0,245.2,4,1326
123.9,247.4,5,1326
103.8,250.0,6,1326
102.2,254.8,7,1326
104.8,257.1,8,1326
100.7,261.9,9,1326
105.6,266.7,10,1326
102.4,264.9,11,1326
96.4,271.4,12,1326
109.0,276.2,13,1327
125.7,281.0,14,1327
121.5,284.7,15,1327
105.5,285.7,16,1327
110.1,292.9,17,1327
108.7,297.6,18,1327
116.7,293.4,19,1327
131.0,297.7,20,1327
142.9,293.4,21,1327
147.7,295.7,22,1327
150.1,291.7,23,1327
152.7,295.2,24,1328
156.2,295.2,25,1328
156.6,302.4,26,1328
152.0,309.5,27,1328
157.2,308.6,28,1328
158.4,311.9,29,1328
149.5,340.5,30,1328
155.6,371.4,31,1328
151.9,383.3,32,1328
155.1,385.7,33,1328
154.8,394.5,34,1328
169.1,394.8,35,1328
171.5,405.2,36,1328
176.3,396.3,37,1328
178.6,404.8,38,1329
173.9,419.9,39,1329
154.8,408.9,40,1329
144.3,411.9,41,1329
139.5,421.4,42,1329
141.6,421.4,43,1330
147.7,416.0,44,1330
152.5,417.2,45,1330
177.9,457.1,46,1330
171.5,467.4,47,1330
168.3,466.7,48,1330
166.6,459.5,49,1330
160.8,481.0,50,1330
163.2,488.1,51,1330
169.1,489.8,52,1330
175.2,481.0,53,1330
177.1,469.0,54,1330
179.8,469.0,55,1330
179.2,476.2,56,1330
183.6,478.6,57,1330
182.5,490.5,58,1330
171.4,509.5,59,1330
173.9,531.5,60,1330
162.9,531.0,61,1330
157.4,507.1,62,1330
154.9,514.3,63,1330
160.5,552.4,64,1330
169.1,567.8,65,1330
161.4,564.3,66,1330
153.4,547.6,67,1330
138.7,490.5,68,1330
140.9,466.7,69,1330
135.8,450.3,70,1330
131.0,464.3,71,1330
497.9,146.2,1,1332
425.8,202.4,2,1332
433.5,205.1,3,1332
438.3,202.9,4,1332
440.2,207.1,5,1332
498.2,150.0,6,1333
476.4,170.0,7,1333
443.5,192.9,8,1333
445.5,194.8,9,1333
469.3,179.3,10,1333
462.1,187.6,11,1334
458.7,192.9,12,1334
474.0,185.9,13,1334
471.9,190.5,14,1335
465.5,192.9,15,1335
459.8,197.5,16,1336
454.4,200.0,17,1336
455.0,204.5,18,1336
447.5,202.4,19,1336
447.8,205.4,20,1337
450.3,204.8,21,1337
447.8,207.8,22,1337
447.8,205.4,23,1337
445.8,204.8,24,1338
441.8,207.1,25,1338
476.4,184.1,26,1339
531.2,132.2,27,1339
531.9,135.7,28,1339
523.0,147.6,29,1339
476.4,187.8,30,1339
471.7,177.9,31,1340
476.4,174.9,32,1340
474.1,178.6,33,1341
471.7,179.7,34,1341
481.2,170.7,35,1342
486.0,167.1,36,1342
490.7,163.3,37,1343
490.7,165.6,38,1343
502.6,141.5,39,1344
502.6,144.8,40,1344
476.42752,176.1843,1,1346
478.8,173.8,2,1346
476.4,176.2,3,1346
478.8,173.8,4,1347
481.2,171.5,5,1347
478.8,173.8,6,1347
483.2,169.0,7,1348
481.2,171.4,8,1348
483.6,170.7,9,1348
483.6,168.6,10,1349
486.0,167.8,11,1349
490.7,163.9,12,1350
490.7,164.8,13,1350
476.42752,175.55185,1,1352
474.4,176.2,2,1352
481.2,171.0,3,1353
486.0,167.4,4,1353
483.8,171.4,5,1354
481.2,172.0,6,1354
490.7,163.6,7,1355
490.7,165.2,8,1355
345.4,319.0,1,1357
343.0,319.3,2,1357
338.3,317.3,3,1358
337.0,316.7,4,1358
333.5,314.9,5,1359
329.4,314.3,6,1359
326.4,312.5,7,1360
323.9,311.9,8,1360
329.9,311.9,9,1360
130.2,235.7,1,1362
137.7,235.7,2,1362
131.0,236.4,3,1362
128.4,245.2,4,1362
103.4,250.0,5,1362
102.2,264.3,6,1362
96.1,271.4,7,1362
109.5,276.2,8,1363
124.3,281.0,9,1363
121.5,284.4,10,1363
104.8,285.7,11,1363
109.4,292.9,12,1363
107.4,297.6,13,1363
113.0,300.0,14,1363
109.6,302.6,15,1363
131.0,300.1,16,1363
142.9,294.1,17,1363
139.0,300.0,18,1363
140.5,303.6,19,1363
155.8,302.4,20,1363
151.5,309.5,21,1363
156.6,309.5,22,1364
156.4,321.4,23,1364
152.3,321.4,24,1364
148.9,342.9,25,1364
155.4,371.4,26,1364
151.3,383.3,27,1364
154.5,385.7,28,1364
154.8,395.4,29,1364
166.7,396.1,30,1364
169.1,402.4,31,1365
171.5,407.8,32,1365
176.3,397.1,33,1365
178.7,406.9,34,1366
173.9,419.0,35,1366
162.0,411.0,36,1366
150.1,409.1,37,1366
141.4,414.3,38,1366
137.7,423.8,39,1366
138.2,430.1,40,1366
145.3,417.7,41,1366
152.5,417.9,42,1366
171.0,445.2,43,1366
168.7,450.0,44,1366
173.9,448.3,45,1366
175.3,457.1,46,1366
171.5,466.5,47,1366
169.0,459.5,48,1366
164.4,458.9,49,1366
165.2,464.3,50,1366
159.5,471.4,51,1366
161.7,476.2,52,1366
152.7,488.1,53,1366
154.2,495.2,54,1366
149.9,497.6,55,1366
150.1,500.7,56,1366
152.5,497.7,57,1366
158.0,502.4,58,1366
153.6,507.1,59,1366
157.0,542.9,60,1366
159.1,552.4,61,1366
169.5,566.7,62,1366
166.7,567.8,63,1366
157.2,557.4,64,1366
153.9,547.6,65,1366
139.5,490.5,66,1366
141.3,466.7,67,1366
135.8,449.0,68,1366
134.4,452.4,69,1366
131.0,469.8,70,1366
132.2,485.7,71,1366
147.7,552.4,72,1366
526.45245,123.68361,1,1368
531.5,119.0,2,1368
526.5,123.9,3,1368
469.3,203.8,1,1370
464.9,207.1,2,1370
471.7,201.4,3,1371
478.8,199.0,4,1371
478.9,200.0,5,1372
471.7,203.8,6,1372
483.6,194.4,7,1373
483.6,196.2,8,1373
518.9,171.4,1,1375
516.9,173.8,2,1375
519.3,172.1,3,1375
526.5,163.0,4,1376
526.5,164.8,5,1376
516.9239,172.88885,1,1378
516.0,173.8,2,1378
525.9,161.9,3,1379
534.4,154.8,4,1379
526.5,165.8,5,1379
519.306,171.29184,1,1381
521.7,169.3,2,1381
519.3,171.7,3,1381
521.7,168.9,4,1382
524.1,166.9,5,1382
521.7,169.3,6,1382
524.1,166.5,7,1383
526.5,164.5,8,1383
524.1,166.9,9,1383
526.5,163.9,10,1384
526.5,164.5,11,1384
516.9239,173.17256,1,1386
516.3,173.8,2,1386
526.2,161.9,3,1387
531.2,156.0,4,1387
533.4,154.8,5,1388
533.6,156.9,6,1388
531.4,159.5,7,1389
526.5,165.5,8,1389
195.3,420.6,1,1391
192.9,416.7,2,1391
197.7,413.2,3,1391
200.1,409.5,4,1392
207.2,405.7,5,1392
202.5,413.3,6,1393
200.1,412.4,7,1393
209.1,402.4,8,1394
216.8,391.1,9,1394
220.0,392.9,10,1394
218.3,383.3,11,1394
221.5,379.8,12,1394
223.9,387.2,13,1394
228.7,386.1,14,1394
241.0,402.4,15,1394
248.0,402.4,16,1395
243.6,397.6,17,1395
